asset_type,easting,northing,lat,lon
street light lamp post,394141,390557,53.411790000000003,-2.089607700000000
street light lamp post,394209,390698,53.413057999999999,-2.088587300000000
street light lamp post,394209,390753,53.413552000000003,-2.088588300000000
street light lamp post,394482,390811,53.414076999999999,-2.084482200000000
street light lamp post,394501,390740,53.413438999999997,-2.084195100000000
street light lamp post,394503,390705,53.413124000000003,-2.084164400000000
street light lamp post,393001,390149,53.408107999999999,-2.106748500000000
street light lamp post,392992,390131,53.407946000000003,-2.106883500000000
street light lamp post,392985,390107,53.407730999999998,-2.106988200000000
street light lamp post,389905,394784,53.449719000000002,-2.153470500000000
street light lamp post,392927,391171,53.417293999999998,-2.107884900000000
street light lamp post,392958,391169,53.417276000000001,-2.107418500000000
street light lamp post,392987,391160,53.417195999999997,-2.106981900000000
street light lamp post,393017,391148,53.417088000000000,-2.106530300000000
street light lamp post,389941,394472,53.446914999999997,-2.152918300000000
street light lamp post,389973,394465,53.446852999999997,-2.152436300000000
street light lamp post,389676,394465,53.446846999999998,-2.156908000000000
street light lamp post,390848,390193,53.408470000000001,-2.139136400000000
street light lamp post,390872,390202,53.408552000000000,-2.138775700000000
street light lamp post,390896,390212,53.408642000000000,-2.138414900000000
street light lamp post,391598,389906,53.405903000000002,-2.127846700000000
street light lamp post,391618,389892,53.405777999999998,-2.127545400000000
street light lamp post,391625,389905,53.405895000000001,-2.127440500000000
street light lamp post,391645,389885,53.405715000000001,-2.127139100000000
street light lamp post,393072,392305,53.427489000000001,-2.105728600000000
street light lamp post,390267,390245,53.408926999999998,-2.147877900000000
street light lamp post,390269,390273,53.409179000000002,-2.147848600000000
street light lamp post,390255,390293,53.409359000000002,-2.148059900000000
street light lamp post,391076,393087,53.434486999999997,-2.135789700000000
street light lamp post,391091,393062,53.434263000000001,-2.135563200000000
street light lamp post,391108,393076,53.434389000000003,-2.135307700000000
street light lamp post,390854,392091,53.425530999999999,-2.139101900000000
street light lamp post,390922,392140,53.425972000000002,-2.138080100000000
street light lamp post,393221,392244,53.426941999999997,-2.103484900000000
street light lamp post,391493,391095,53.416589000000002,-2.129458600000000
street light lamp post,391390,391740,53.422384999999998,-2.131026100000000
street light lamp post,391185,391772,53.422668999999999,-2.134111800000000
street light lamp post,391127,391827,53.423161999999998,-2.134986100000000
street light lamp post,391385,391720,53.422204999999998,-2.131100800000000
street light lamp post,391348,392317,53.427571000000000,-2.131674200000000
street light lamp post,391371,392340,53.427778000000004,-2.131328700000000
street light lamp post,391398,392362,53.427976000000001,-2.130922900000000
street light lamp post,394770,391380,53.419193999999997,-2.080159000000000
street light lamp post,390335,389449,53.401774000000003,-2.146830300000000
street light lamp post,390370,389445,53.401738000000002,-2.146303700000000
street light lamp post,390470,389399,53.401327000000002,-2.144798300000000
street light lamp post,390779,390290,53.409340999999998,-2.140177200000000
street light lamp post,390802,390303,53.409458000000001,-2.139831600000000
street light lamp post,390832,390305,53.409477000000003,-2.139380400000000
street light lamp post,390858,390310,53.409522000000003,-2.138989400000000
street light lamp post,393066,390010,53.406860000000002,-2.105767600000000
street light lamp post,393084,390037,53.407102999999999,-2.105497400000000
street light lamp post,393101,390047,53.407192999999999,-2.105242000000000
street light lamp post,393118,390074,53.407435999999997,-2.104986800000000
street light lamp post,393533,390223,53.408780000000000,-2.098747400000000
street light lamp post,390575,390069,53.407350999999998,-2.143239300000000
street light lamp post,390586,390022,53.406928999999998,-2.143072400000000
street light lamp post,393252,390249,53.409010000000002,-2.102975000000000
street light lamp post,393250,390274,53.409235000000002,-2.103005600000000
street light lamp post,393266,390293,53.409405999999997,-2.102765300000000
street light lamp post,390275,390600,53.412118000000000,-2.147768600000000
street light lamp post,390386,390030,53.406996999999997,-2.146081100000000
street light lamp post,390360,390011,53.406826000000002,-2.146471600000000
street light lamp post,390328,390011,53.406824999999998,-2.146953000000000
street light lamp post,392848,390509,53.411341999999998,-2.109058300000000
street light lamp post,392971,390558,53.411783999999997,-2.107209000000000
street light lamp post,392970,390557,53.411774999999999,-2.107224000000000
street light lamp post,392970,390557,53.411774999999999,-2.107224000000000
street light lamp post,392970,390557,53.411774999999999,-2.107224000000000
street light lamp post,392970,390557,53.411774999999999,-2.107224000000000
street light lamp post,392970,390557,53.411774999999999,-2.107224000000000
street light lamp post,392970,390557,53.411774999999999,-2.107224000000000
street light lamp post,392970,390557,53.411774999999999,-2.107224000000000
street light lamp post,392970,390557,53.411774999999999,-2.107224000000000
street light lamp post,392970,390557,53.411774999999999,-2.107224000000000
street light lamp post,392904,390575,53.411935999999997,-2.108217400000000
street light lamp post,392932,390562,53.411819999999999,-2.107795800000000
street light lamp post,392960,390567,53.411864999999999,-2.107374700000000
street light lamp post,392967,390526,53.411496999999997,-2.107268500000000
street light lamp post,392980,390503,53.411290000000001,-2.107072400000000
street light lamp post,392976,390478,53.411065000000001,-2.107132000000000
street light lamp post,391207,392959,53.433338999999997,-2.133814300000000
street light lamp post,390007,392009,53.424778000000003,-2.151845600000000
street light lamp post,393896,390465,53.410960000000003,-2.093291600000000
street light lamp post,393876,390445,53.410780000000003,-2.093592100000000
street light lamp post,393525,392215,53.426684999999999,-2.098909400000000
street light lamp post,385789,388386,53.392114999999997,-2.215155100000000
street light lamp post,393299,390227,53.408813000000002,-2.102267500000000
street light lamp post,393325,390214,53.408696999999997,-2.101876100000000
street light lamp post,393351,390217,53.408723999999999,-2.101485000000000
street light lamp post,393283,390214,53.408695999999999,-2.102507900000000
street light lamp post,394156,390898,53.414855000000003,-2.089388400000000
street light lamp post,394139,390899,53.414864000000001,-2.089644200000000
street light lamp post,392990,390455,53.410859000000002,-2.106920900000000
street light lamp post,392914,390429,53.410623999999999,-2.108063600000000
street light lamp post,392783,390397,53.410333999999999,-2.110033500000000
street light lamp post,393026,390473,53.411020999999998,-2.106379700000000
street light lamp post,393014,390460,53.410904000000002,-2.106559900000000
street light lamp post,392947,390434,53.410668999999999,-2.107567300000000
street light lamp post,392901,390413,53.410480000000000,-2.108258800000000
street light lamp post,392965,390453,53.410840000000000,-2.107296900000000
street light lamp post,392855,390396,53.410325999999998,-2.108950400000000
street light lamp post,392873,390412,53.410471000000001,-2.108680000000000
street light lamp post,392828,390391,53.410280999999998,-2.109356400000000
street light lamp post,392803,390402,53.410380000000004,-2.109732800000000
street light lamp post,392751,390412,53.410468999999999,-2.110515300000000
street light lamp post,392724,390411,53.410460000000000,-2.110921400000000
street light lamp post,394077,390614,53.412300999999999,-2.090571600000000
street light lamp post,393364,391898,53.423833999999999,-2.101325500000000
street light lamp post,393384,391899,53.423842999999998,-2.101024500000000
street light lamp post,393398,391916,53.423996000000002,-2.100814200000000
street light lamp post,393421,391919,53.424022999999998,-2.100468200000000
street light lamp post,393441,391998,53.424734000000001,-2.100168900000000
street light lamp post,393445,391973,53.424509000000000,-2.100108200000000
street light lamp post,393456,391955,53.424348000000002,-2.099942300000000
street light lamp post,393450,391939,53.424204000000003,-2.100032200000000
street light lamp post,393435,391936,53.424176000000003,-2.100257900000000
street light lamp post,393426,392028,53.425002999999997,-2.100395300000000
street light lamp post,393435,392014,53.424878000000000,-2.100259500000000
street light lamp post,393422,392007,53.424813999999998,-2.100455000000000
street light lamp post,393981,391955,53.424354000000001,-2.092041900000000
street light lamp post,391205,392561,53.429760999999999,-2.133833100000000
street light lamp post,391221,392581,53.429940999999999,-2.133592900000000
street light lamp post,391242,392584,53.429969000000000,-2.133276900000000
street light lamp post,391261,392595,53.430067999999999,-2.132991300000000
street light lamp post,391275,392613,53.430230000000002,-2.132781100000000
street light lamp post,391296,392615,53.430247999999999,-2.132465100000000
street light lamp post,391311,392598,53.430095999999999,-2.132238800000000
street light lamp post,391332,392595,53.430069000000003,-2.131922700000000
street light lamp post,391345,392576,53.429898000000001,-2.131726500000000
street light lamp post,391366,392573,53.429872000000003,-2.131410400000000
street light lamp post,391382,392561,53.429763999999999,-2.131169200000000
street light lamp post,391395,392547,53.429639000000002,-2.130973200000000
street light lamp post,391402,392517,53.429369000000001,-2.130867000000000
street light lamp post,390481,390742,53.413398999999998,-2.144673900000000
street light lamp post,390496,390725,53.413246000000001,-2.144447700000000
street light lamp post,390512,390707,53.413083999999998,-2.144206400000000
street light lamp post,388841,384660,53.358697999999997,-2.169129600000000
street light lamp post,394303,390587,53.412061000000001,-2.087171100000000
street light lamp post,394308,390548,53.411710999999997,-2.087095200000000
street light lamp post,394291,390510,53.411369000000001,-2.087350200000000
street light lamp post,394264,390489,53.411180000000002,-2.087756000000000
street light lamp post,394186,390497,53.411251000000000,-2.088929600000000
street light lamp post,394249,390525,53.411503000000003,-2.087982300000000
street light lamp post,391222,391817,53.423074000000000,-2.133556300000000
street light lamp post,391254,391806,53.422975999999998,-2.133074400000000
street light lamp post,390381,390189,53.408425999999999,-2.146161200000000
street light lamp post,390274,390289,53.409323000000001,-2.147773900000000
street light lamp post,390307,390291,53.409340999999998,-2.147277600000000
street light lamp post,390824,392507,53.429268999999998,-2.139565700000000
street light lamp post,390845,392519,53.429378000000000,-2.139250000000000
street light lamp post,390849,392536,53.429530000000000,-2.139190300000000
street light lamp post,390876,392560,53.429746999999999,-2.138784600000000
street light lamp post,390888,392578,53.429909000000002,-2.138604500000000
street light lamp post,391034,392329,53.427672999999999,-2.136400000000000
street light lamp post,391018,392329,53.427672999999999,-2.136640800000000
street light lamp post,391004,392315,53.427546999999997,-2.136851100000000
street light lamp post,390990,392318,53.427573000000002,-2.137061900000000
street light lamp post,390978,392309,53.427492000000001,-2.137242200000000
street light lamp post,390987,392297,53.427385000000001,-2.137106400000000
street light lamp post,391001,392291,53.427331000000002,-2.136895600000000
street light lamp post,391014,392287,53.427295000000001,-2.136699800000000
street light lamp post,390995,392277,53.427205000000001,-2.136985500000000
street light lamp post,393755,392632,53.430436000000000,-2.095456500000000
street light lamp post,393834,392782,53.431786000000002,-2.094270500000000
street light lamp post,391656,391131,53.416915000000003,-2.127007100000000
street light lamp post,391664,391154,53.417121999999999,-2.126887300000000
street light lamp post,391038,392186,53.426388000000003,-2.136335700000000
street light lamp post,390846,392474,53.428972999999999,-2.139233600000000
street light lamp post,390824,392483,53.429054000000001,-2.139565000000000
street light lamp post,390800,392502,53.429223999999998,-2.139926700000000
street light lamp post,390787,392524,53.429422000000002,-2.140123000000000
street light lamp post,392195,391275,53.418218000000003,-2.118901100000000
street light lamp post,392196,391306,53.418497000000002,-2.118886800000000
street light lamp post,392220,391308,53.418514999999999,-2.118525800000000
street light lamp post,391237,391926,53.424053999999998,-2.133333600000000
street light lamp post,391245,391920,53.423999999999999,-2.133213100000000
street light lamp post,391241,391923,53.424027000000002,-2.133273300000000
street light lamp post,392310,391195,53.417501000000001,-2.117168800000000
street light lamp post,392327,391169,53.417267000000002,-2.116912400000000
street light lamp post,391717,391020,53.415917999999998,-2.126086300000000
street light lamp post,391737,391006,53.415793000000001,-2.125785100000000
street light lamp post,391770,390994,53.415686000000001,-2.125288300000000
street light lamp post,391810,390962,53.415399000000001,-2.124685600000000
street light lamp post,391832,390950,53.415291000000003,-2.124354300000000
street light lamp post,391438,392214,53.426645999999998,-2.130316900000000
street light lamp post,391449,392257,53.427033000000002,-2.130152500000000
street light lamp post,391662,391188,53.417428000000001,-2.126918300000000
street light lamp post,391700,391177,53.417329000000002,-2.126346300000000
street light lamp post,393375,390240,53.408931000000003,-2.101124500000000
street light lamp post,393393,390250,53.409021000000003,-2.100853900000000
street light lamp post,393413,390234,53.408878000000001,-2.100552700000000
street light lamp post,393835,390799,53.413961000000000,-2.094215900000000
street light lamp post,390897,390100,53.407634999999999,-2.138396600000000
street light lamp post,390922,390110,53.407725999999997,-2.138020800000000
street light lamp post,390948,390117,53.407789000000001,-2.137629900000000
street light lamp post,393253,390037,53.407105000000001,-2.102955300000000
street light lamp post,393227,390014,53.406897999999998,-2.103345900000000
street light lamp post,393214,389992,53.406700000000001,-2.103541000000000
street light lamp post,393202,389973,53.406528999999999,-2.103721100000000
street light lamp post,393196,389947,53.406295000000000,-2.103810700000000
street light lamp post,390971,392521,53.429397999999999,-2.137353700000000
street light lamp post,390962,392533,53.429504999999999,-2.137489500000000
street light lamp post,390056,394256,53.444975999999997,-2.151180000000000
street light lamp post,390082,394282,53.445210000000003,-2.150789400000000
street light lamp post,390121,394299,53.445363999999998,-2.150202700000000
street light lamp post,390149,394323,53.445580000000000,-2.149781900000000
street light lamp post,394086,391987,53.424643000000003,-2.090462400000000
street light lamp post,394082,391958,53.424382000000001,-2.090522100000000
street light lamp post,392799,391573,53.420904999999998,-2.109820100000000
street light lamp post,392816,391549,53.420690000000000,-2.109563800000000
street light lamp post,392845,391552,53.420717000000003,-2.109127500000000
street light lamp post,392855,391576,53.420932999999998,-2.108977600000000
street light lamp post,392870,391579,53.420960000000001,-2.108751900000000
street light lamp post,390853,390136,53.407958000000001,-2.139059500000000
street light lamp post,390856,390165,53.408219000000003,-2.139015300000000
street light lamp post,390835,390186,53.408406999999997,-2.139331800000000
street light lamp post,390837,390212,53.408641000000003,-2.139302500000000
street light lamp post,390818,390231,53.408811000000000,-2.139588800000000
street light lamp post,390819,390262,53.409089999999999,-2.139574700000000
street light lamp post,390799,390283,53.409278999999998,-2.139876200000000
street light lamp post,390872,390115,53.407769999999999,-2.138773100000000
street light lamp post,390870,390088,53.407527000000002,-2.138802400000000
street light lamp post,390890,390066,53.407330000000002,-2.138500900000000
street light lamp post,390899,390047,53.407159000000000,-2.138365000000000
street light lamp post,392751,391528,53.420499999999997,-2.110541300000000
street light lamp post,392774,391544,53.420644000000003,-2.110195600000000
street light lamp post,392780,391575,53.420923000000002,-2.110106100000000
street light lamp post,392795,391603,53.421174999999998,-2.109881000000000
street light lamp post,392822,391623,53.421354999999998,-2.109475200000000
street light lamp post,392838,391648,53.421579999999999,-2.109235000000000
street light lamp post,392836,391670,53.421778000000003,-2.109265600000000
street light lamp post,392827,391683,53.421894000000002,-2.109401400000000
street light lamp post,392798,391702,53.422065000000003,-2.109838200000000
street light lamp post,392775,391717,53.422198999999999,-2.110184600000000
street light lamp post,392743,391719,53.422217000000003,-2.110666200000000
street light lamp post,392721,391700,53.422046000000002,-2.110996800000000
street light lamp post,392701,391677,53.421838999999999,-2.111297200000000
street light lamp post,392686,391656,53.421650000000000,-2.111522400000000
street light lamp post,392675,391621,53.421334999999999,-2.111687100000000
street light lamp post,392652,391608,53.421218000000003,-2.112032900000000
street light lamp post,391405,391250,53.417980999999997,-2.130786800000000
street light lamp post,391422,391306,53.418483999999999,-2.130532600000000
street light lamp post,391563,392362,53.427979000000001,-2.128439700000000
street light lamp post,391550,392340,53.427781000000003,-2.128634800000000
street light lamp post,391539,392313,53.427537999999998,-2.128799600000000
street light lamp post,391528,392288,53.427312999999998,-2.128964500000000
street light lamp post,391524,392258,53.427042999999998,-2.129023800000000
street light lamp post,391508,392242,53.426898999999999,-2.129264200000000
street light lamp post,391500,392203,53.426547999999997,-2.129383500000000
street light lamp post,391491,392183,53.426367999999997,-2.129518400000000
street light lamp post,391476,392151,53.426081000000003,-2.129743300000000
street light lamp post,391500,392157,53.426135000000002,-2.129382300000000
street light lamp post,391503,392132,53.425910000000002,-2.129336400000000
street light lamp post,391477,392119,53.425792999999999,-2.129727300000000
street light lamp post,391456,392128,53.425873000000003,-2.130043600000000
street light lamp post,391453,392099,53.425612999999998,-2.130088000000000
street light lamp post,391435,392080,53.425441999999997,-2.130358300000000
street light lamp post,391419,392044,53.425117999999998,-2.130598100000000
street light lamp post,391407,392018,53.424883999999999,-2.130778000000000
street light lamp post,391400,391982,53.424560000000000,-2.130882300000000
street light lamp post,391388,391955,53.424317000000002,-2.131062200000000
street light lamp post,391076,392051,53.425175000000003,-2.135760000000000
street light lamp post,390869,392530,53.429476999999999,-2.138889100000000
street light lamp post,390886,392501,53.429217000000001,-2.138632400000000
street light lamp post,390902,392489,53.429108999999997,-2.138391200000000
street light lamp post,390917,392493,53.429144999999998,-2.138165600000000
street light lamp post,393118,391792,53.422877999999997,-2.105025000000000
street light lamp post,391081,392305,53.427458000000001,-2.135692000000000
street light lamp post,391106,392269,53.427135000000000,-2.135314700000000
street light lamp post,390125,393800,53.440879000000002,-2.150126700000000
street light lamp post,390290,394034,53.442985000000000,-2.147650000000000
street light lamp post,390354,394148,53.444011000000003,-2.146690100000000
street light lamp post,392854,391660,53.421688000000003,-2.108994500000000
street light lamp post,392883,391648,53.421581000000003,-2.108557900000000
street light lamp post,392905,391630,53.421419000000000,-2.108226400000000
street light lamp post,391035,392050,53.425165000000000,-2.136376900000000
street light lamp post,390996,392070,53.425344000000003,-2.136964400000000
street light lamp post,390955,392091,53.425531999999997,-2.137582000000000
street light lamp post,390917,392068,53.425325000000001,-2.138153200000000
street light lamp post,391101,392036,53.425041000000000,-2.135383300000000
street light lamp post,390866,391952,53.424281000000001,-2.138917300000000
street light lamp post,390903,391926,53.424047999999999,-2.138359700000000
street light lamp post,390928,391892,53.423743000000002,-2.137982500000000
street light lamp post,390933,391840,53.423276000000001,-2.137905800000000
street light lamp post,390907,391817,53.423068999999998,-2.138296300000000
street light lamp post,390779,389971,53.406474000000003,-2.140167800000000
street light lamp post,390763,389901,53.405844000000002,-2.140406400000000
street light lamp post,390747,390059,53.407263999999998,-2.140651800000000
street light lamp post,390729,390084,53.407488999999998,-2.140923300000000
street light lamp post,392652,391564,53.420822000000001,-2.112031800000000
street light lamp post,392624,391551,53.420704999999998,-2.112452800000000
street light lamp post,392618,391536,53.420569999999998,-2.112542800000000
street light lamp post,392109,391130,53.416913000000001,-2.120191400000000
street light lamp post,392123,391100,53.416643999999998,-2.119980000000000
street light lamp post,392127,391068,53.416356000000000,-2.119919000000000
street light lamp post,392105,391048,53.416176000000000,-2.120249500000000
street light lamp post,392082,391036,53.416068000000003,-2.120595200000000
street light lamp post,392058,391023,53.415951000000000,-2.120956000000000
street light lamp post,392033,391023,53.415950000000002,-2.121332100000000
street light lamp post,392016,391042,53.416120999999997,-2.121588400000000
street light lamp post,392013,391065,53.416328000000000,-2.121634100000000
street light lamp post,390160,390510,53.411307000000001,-2.149495800000000
street light lamp post,393470,391673,53.421813000000000,-2.099725600000000
street light lamp post,393433,391672,53.421802999999997,-2.100282400000000
street light lamp post,393423,391662,53.421712999999997,-2.100432600000000
street light lamp post,392755,390326,53.409695999999997,-2.110453100000000
street light lamp post,392739,390298,53.409444000000001,-2.110693100000000
street light lamp post,392735,390249,53.409004000000003,-2.110752100000000
street light lamp post,392731,390269,53.409182999999999,-2.110812800000000
street light lamp post,390272,389922,53.406024000000002,-2.147792600000000
street light lamp post,390310,389832,53.405216000000003,-2.147218200000000
street light lamp post,390249,390033,53.407021000000000,-2.148142000000000
street light lamp post,393876,392044,53.425153000000002,-2.093623700000000
street light lamp post,393880,392114,53.425781999999998,-2.093564900000000
street light lamp post,393877,392090,53.425566000000003,-2.093609600000000
street light lamp post,393875,392068,53.425367999999999,-2.093639200000000
street light lamp post,390831,391962,53.424371000000001,-2.139444300000000
street light lamp post,390816,391942,53.424191000000000,-2.139669400000000
street light lamp post,392981,391144,53.417051999999998,-2.107071800000000
street light lamp post,392970,391115,53.416791000000003,-2.107236700000000
street light lamp post,392953,391090,53.416566000000003,-2.107491900000000
street light lamp post,392929,391070,53.416386000000003,-2.107852500000000
street light lamp post,392907,391057,53.416269000000000,-2.108183200000000
street light lamp post,392873,391053,53.416232000000001,-2.108694700000000
street light lamp post,392856,390990,53.415666000000002,-2.108949000000000
street light lamp post,392848,390962,53.415413999999998,-2.109068700000000
street light lamp post,392854,390932,53.415143999999998,-2.108977800000000
street light lamp post,392846,390905,53.414901999999998,-2.109097500000000
street light lamp post,392908,391180,53.417374000000002,-2.108171000000000
street light lamp post,392886,391157,53.417166999999999,-2.108501500000000
street light lamp post,392869,391137,53.416986999999999,-2.108756800000000
street light lamp post,392851,391105,53.416699000000001,-2.109026900000000
street light lamp post,392857,391082,53.416493000000003,-2.108936100000000
street light lamp post,392849,391055,53.416249999999998,-2.109055800000000
street light lamp post,392849,391025,53.415979999999998,-2.109055100000000
street light lamp post,392815,390963,53.415422000000000,-2.109565200000000
street light lamp post,391446,392917,53.432965000000003,-2.130215800000000
street light lamp post,391418,392920,53.432991999999999,-2.130637300000000
street light lamp post,393741,392545,53.429653999999999,-2.095665400000000
street light lamp post,393981,390484,53.411132000000002,-2.092013300000000
street light lamp post,394017,390478,53.411078000000003,-2.091471600000000
street light lamp post,394046,390457,53.410890000000002,-2.091034900000000
street light lamp post,394082,390450,53.410826999999998,-2.090493200000000
street light lamp post,390920,390052,53.407204000000000,-2.138049200000000
street light lamp post,390949,390056,53.407240999999999,-2.137613100000000
street light lamp post,390971,390068,53.407349000000004,-2.137282500000000
street light lamp post,393475,391726,53.422288999999999,-2.099651500000000
street light lamp post,393489,391739,53.422406000000002,-2.099441100000000
street light lamp post,393477,391757,53.422567999999998,-2.099622100000000
street light lamp post,393469,391776,53.422739000000000,-2.099742800000000
street light lamp post,393496,391727,53.422299000000002,-2.099335500000000
street light lamp post,393495,391708,53.422128000000001,-2.099350200000000
street light lamp post,393502,391687,53.421939000000002,-2.099244400000000
street light lamp post,393493,391671,53.421795000000003,-2.099379500000000
street light lamp post,393385,391839,53.423304000000002,-2.101008200000000
street light lamp post,393396,391838,53.423295000000003,-2.100842700000000
street light lamp post,393412,391851,53.423411999999999,-2.100602200000000
street light lamp post,390461,390311,53.409523999999998,-2.144961600000000
street light lamp post,394096,391233,53.417865999999997,-2.090297500000000
street light lamp post,390867,390144,53.408029999999997,-2.138849200000000
street light lamp post,390889,390153,53.408112000000003,-2.138518500000000
street light lamp post,390914,390164,53.408211000000001,-2.138142800000000
street light lamp post,390772,392615,53.430239000000000,-2.140351500000000
street light lamp post,390749,392668,53.430714999999999,-2.140699200000000
street light lamp post,393832,392486,53.429124999999999,-2.094294700000000
street light lamp post,393832,392486,53.429124999999999,-2.094294700000000
street light lamp post,391338,392146,53.426032999999997,-2.131819900000000
street light lamp post,390666,390475,53.411002000000003,-2.141882600000000
street light lamp post,390658,390494,53.411172999999998,-2.142003600000000
street light lamp post,390638,390498,53.411208000000002,-2.142304600000000
street light lamp post,390621,390504,53.411262000000001,-2.142560500000000
street light lamp post,390619,390527,53.411467999999999,-2.142591300000000
street light lamp post,390611,390546,53.411639000000001,-2.142712200000000
street light lamp post,390589,390562,53.411783000000000,-2.143043600000000
street light lamp post,390587,390579,53.411935000000000,-2.143074200000000
street light lamp post,390822,390070,53.407364000000001,-2.139523900000000
street light lamp post,390849,390064,53.407311000000000,-2.139117600000000
street light lamp post,390872,390066,53.407328999999997,-2.138771700000000
street light lamp post,393453,391356,53.418962999999998,-2.099974700000000
street light lamp post,391311,392518,53.429377000000002,-2.132236600000000
street light lamp post,391332,392522,53.429412999999997,-2.131920700000000
street light lamp post,390140,394405,53.446317000000001,-2.149920000000000
street light lamp post,392477,391049,53.416190999999998,-2.114652600000000
street light lamp post,392499,391060,53.416289999999996,-2.114321900000000
street light lamp post,392515,391087,53.416533000000001,-2.114081800000000
street light lamp post,392507,391108,53.416721000000003,-2.114202700000000
street light lamp post,392336,391618,53.421303000000002,-2.116788000000000
street light lamp post,393131,391599,53.421143000000001,-2.104825100000000
street light lamp post,393142,391583,53.420999999999999,-2.104659200000000
street light lamp post,393173,391575,53.420928000000004,-2.104192600000000
street light lamp post,393186,391549,53.420695000000002,-2.103996400000000
street light lamp post,393205,391541,53.420622999999999,-2.103710300000000
street light lamp post,393141,391634,53.421458000000001,-2.104675400000000
street light lamp post,393326,391530,53.420526000000002,-2.101889400000000
street light lamp post,393334,391509,53.420337000000004,-2.101768600000000
street light lamp post,393330,391493,53.420192999999998,-2.101828400000000
street light lamp post,393320,391476,53.420040000000000,-2.101978500000000
street light lamp post,393302,391475,53.420031000000002,-2.102249300000000
street light lamp post,393233,391600,53.421154000000001,-2.103290300000000
street light lamp post,394562,390645,53.412585000000000,-2.083275700000000
street light lamp post,394619,390665,53.412765999999998,-2.082418600000000
street light lamp post,393717,392086,53.425528000000000,-2.096017300000000
street light lamp post,393739,391992,53.424683999999999,-2.095684300000000
street light lamp post,393814,391800,53.422958999999999,-2.094551900000000
street light lamp post,394440,391402,53.419387999999998,-2.085124700000000
street light lamp post,392999,390882,53.414696999999997,-2.106795100000000
street light lamp post,392966,390876,53.414642999999998,-2.107291500000000
street light lamp post,392939,390888,53.414749999999998,-2.107697900000000
street light lamp post,392910,390883,53.414704999999998,-2.108134100000000
street light lamp post,392849,390885,53.414721999999998,-2.109051900000000
street light lamp post,392832,390898,53.414838000000003,-2.109308000000000
street light lamp post,392805,390899,53.414847000000002,-2.109714200000000
street light lamp post,392780,390894,53.414802000000002,-2.110090200000000
street light lamp post,392756,390875,53.414631000000000,-2.110450900000000
street light lamp post,392736,390863,53.414521999999998,-2.110751500000000
street light lamp post,392737,390889,53.414755999999997,-2.110737000000000
street light lamp post,392725,390923,53.415061999999999,-2.110918400000000
street light lamp post,393082,390864,53.414535999999998,-2.105546000000000
street light lamp post,393052,390876,53.414644000000003,-2.105997600000000
street light lamp post,393022,390879,53.414670000000001,-2.106449000000000
street light lamp post,392567,391437,53.419680000000000,-2.113307800000000
street light lamp post,392490,391536,53.420568000000003,-2.114468800000000
street light lamp post,392990,390932,53.415146000000000,-2.106931600000000
street light lamp post,392985,390898,53.414841000000003,-2.107006100000000
street light lamp post,392989,390867,53.414561999999997,-2.106945200000000
street light lamp post,392977,390844,53.414355000000000,-2.107125200000000
street light lamp post,393008,390993,53.415694999999999,-2.106662200000000
street light lamp post,393002,390959,53.415388999999998,-2.106751700000000
street light lamp post,393969,390849,53.414411999999999,-2.092200900000000
street light lamp post,393986,390840,53.414332000000002,-2.091945000000000
street light lamp post,394007,390830,53.414242000000002,-2.091628800000000
street light lamp post,393843,390775,53.413746000000003,-2.094095100000000
street light lamp post,393845,390806,53.414023999999998,-2.094065600000000
street light lamp post,393867,390830,53.414239999999999,-2.093735100000000
street light lamp post,393897,390831,53.414250000000003,-2.093283800000000
street light lamp post,393914,390852,53.414439000000002,-2.093028400000000
street light lamp post,393907,390872,53.414617999999997,-2.093134100000000
street light lamp post,393878,390888,53.414762000000003,-2.093570700000000
street light lamp post,393849,390891,53.414788999999999,-2.094007100000000
street light lamp post,393829,390900,53.414869000000003,-2.094308200000000
street light lamp post,393802,390920,53.415049000000003,-2.094714800000000
street light lamp post,393784,390906,53.414923000000002,-2.094985300000000
street light lamp post,393854,390830,53.414239999999999,-2.093930700000000
street light lamp post,393825,390830,53.414239999999999,-2.094367000000000
street light lamp post,393797,390833,53.414267000000002,-2.094788300000000
street light lamp post,393788,390851,53.414428000000001,-2.094924000000000
street light lamp post,393793,390868,53.414580999999998,-2.094849200000000
street light lamp post,394436,391548,53.420701000000001,-2.085187600000000
street light lamp post,394465,391570,53.420898999999999,-2.084751600000000
street light lamp post,394500,391581,53.420997999999997,-2.084225100000000
street light lamp post,394564,391606,53.421222999999998,-2.083262600000000
street light lamp post,394417,392240,53.426921000000000,-2.085486000000000
street light lamp post,393449,392050,53.425201000000001,-2.100049600000000
street light lamp post,393461,392030,53.425021999999998,-2.099868600000000
street light lamp post,393437,392025,53.424976000000001,-2.100229700000000
street light lamp post,393661,390827,53.414211000000002,-2.096834200000000
street light lamp post,392487,391812,53.423048999999999,-2.114520600000000
street light lamp post,392450,391801,53.422950000000000,-2.115077100000000
street light lamp post,392374,391778,53.422742000000000,-2.116220200000000
street light lamp post,390032,394030,53.442943999999997,-2.151534100000000
street light lamp post,390256,393928,53.442031999999998,-2.148158600000000
street light lamp post,391484,392329,53.427681000000000,-2.129627800000000
street light lamp post,391492,392264,53.427097000000003,-2.129505600000000
street light lamp post,391913,391340,53.418798000000002,-2.123145800000000
street light lamp post,391894,391362,53.418995000000002,-2.123432200000000
