CentralAssetID,StreetName,,Asset Location Details,Road USRN,Easting,Northing,ASSET TYPE,Lantern Model,Lamp Type,Wattage,Number of lanterns,Number of Lamps
L0725003,PRINCEDALE ROAD,,PRINCEDALE ROAD - O/S 87   - ST804- (AR9),21700977,524243.8,180455.7,LC05,POT,COS,60,1,1
L0725004,PRINCEDALE ROAD,,PRINCEDALE ROAD - O/S 75   - ST804- (AR9),21700977,524259.2,180431,LC05,POT,COS,60,1,1
L0725005,PRINCEDALE ROAD,,PRINCEDALE ROAD - O/S 82   - ST804- (AR9),21700977,524279.3,180415.7,LC05,POT,COS,60,1,1
L0725006,PRINCEDALE ROAD,,PRINCEDALE ROAD - OPP 76   - ST804- (AR9),21700977,524280.6,180398.8,LC05,POT,COS,60,1,1
L0725007,PRINCEDALE ROAD,,PRINCEDALE ROAD - OPP 70(FED FROM PILLAR NO 001)   - ST804- (AR9),21700977,524291.4,180386,LC05,POT,COS,60,1,1
L0725008,PRINCEDALE ROAD,,PRINCEDALE ROAD - O/S 62/64   - ST804- (AR9),21700977,524311,180379.5,LC05,POT,COS,60,1,1
L0725009,PRINCEDALE ROAD,,PRINCEDALE ROAD - O/S PUBLIC HOUSE GARDEN   - ST804- (AR9),21700977,524313.4,180358.8,LC05,POT,COS,60,1,1
L0725010,PRINCEDALE ROAD,,PRINCEDALE ROAD - O/S 49/51   - ST804- (AR9),21700977,524326.2,180338.4,LC05,POT,COS,60,1,1
L0725011,PRINCEDALE ROAD,,PRINCEDALE ROAD - O/S 38/50   - ST804- (AR9),21700977,524344.3,180326.3,LC05,POT,COS,60,1,1
L0725012,PRINCEDALE ROAD,,PRINCEDALE ROAD - O/S 37   - ST804- (AR9),21700977,524345.9,180305.8,LC05,POT,COS,60,1,1
L0725013,PRINCEDALE ROAD,,PRINCEDALE ROAD - O/S 35   - ST804- (AR9),21700977,524357.4,180288.3,LC05,POT,COS,60,1,1
L0725014,PRINCEDALE ROAD,,PRINCEDALE ROAD - O/S P.H. OPP QUEENSDALE,21700977,524378.6,180276.8,LC05,POT,COS,60,1,1
L0725015,PRINCEDALE ROAD,,PRINCEDALE ROAD - O/S 25/27   - ST804- (AR9),21700977,524384.2,180248.6,LC05,POT,COS,60,1,1
L0725016,PRINCEDALE ROAD,,PRINCEDALE ROAD - O/S 17/19   - ST804- (AR,21700977,524395.8,180230.7,LC05,POT,COS,60,1,1
L0725017,PRINCEDALE ROAD,,PRINCEDALE ROAD - OPP 9/11   - ST804- (AR9),21700977,524414,180219.6,LC05,POT,COS,60,1,1
L0725018,PRINCEDALE ROAD,,PRINCEDALE ROAD - FLANK 8 PRINCES YARD   - ST804- (AR9),21700977,524419.6,180194.6,LC05,POT,COS,60,1,1
L0725019,PRINCEDALE ROAD,,PRINCEDALE ROAD - OPP NORLAND PLACE   - ST,21700977,524436.8,180183.5,LC05,POT,COS,60,1,1
L0725020,PRINCEDALE ROAD,,PRINCEDALE ROAD - FLANK 124 HOLLAND PARK A,21700977,524440,180160.3,LC05,POT,COS,60,1,1
L1811001,PRINCES GATE MEWS,,PRINCES GATE MEWS - O/S 71   - ST806- (AR20),21700431,527001.2,179311.4,WBNA,14,CDOT,70,1,1
L1811002,PRINCES GATE MEWS,,PRINCES GATE MEWS - O/S 70   - ST806- (AR2,21700431,526984.3,179310.2,WBNA,14,CDOT,70,1,1
L1811003,PRINCES GATE MEWS,,PRINCES GATE MEWS - O/S 66   - ST806- (AR20),21700431,526953.9,179305.3,WBNA,14,CDOT,70,1,1
L1811004,PRINCES GATE MEWS,,PRINCES GATE MEWS - O/S58A   - ST806- (AR20),21700431,526925.8,179291.1,WBNA,14,CDOT,70,1,1
L1811005,PRINCES GATE MEWS,,PRINCES GATE MEWS - O/S 60   - ST806- (AR20),21700431,526889.3,179285,WBNA,14,CDOT,70,1,1
L1811006,PRINCES GATE MEWS,,PRINCES GATE MEWS - O/S 43   - ST806- (AR20),21700431,526995.1,179280.7,WBNA,14,CDOT,70,1,1
L1811007,PRINCES GATE MEWS,,PRINCES GATE MEWS - O/S 51   - ST806- (AR2,21700431,526973.2,179283,WBNA,14,CDOT,70,1,1
L1811008,PRINCES GATE MEWS,,PRINCES GATE MEWS - O/S 37   - ST806- (AR20),21700431,526944.7,179273.2,WBNA,14,CDOT,70,1,1
L1811009,PRINCES GATE MEWS,,PRINCES GATE MEWS - O/S 58   - ST806- (AR2,21700431,526912.4,179274,WBNA,14,CDOT,70,1,1
L1811010,PRINCES GATE MEWS,,PRINCES GATE MEWS - O/S 31   - ST806- (AR2,21700431,526893.7,179265.3,WBNA,14,CDOT,70,1,1
L1811011,PRINCES GATE MEWS,,PRINCES GATE MEWS - O/S 12A   - ST806- (AR20),21700431,527010.8,179257.8,WBNA,14,CDOT,70,1,1
L1811012,PRINCES GATE MEWS,,PRINCES GATE MEWS - O/S 19   - ST806- (AR2,21700431,526983,179259.6,WBNA,14,CDOT,70,1,1
L1811013,PRINCES GATE MEWS,,PRINCES GATE MEWS - O/S 6   - ST806- (AR20),21700431,526956.2,179249.4,WBNA,14,CDOT,70,1,1
L1811014,PRINCES GATE MEWS,,PRINCES GATE MEWS - O/S 27   - ST806- (AR20),21700431,526918,179250,WBNA,14,CDOT,70,1,1
L1811015,PRINCES GATE MEWS,,PRINCES GATE MEWS - O/S 1   - ST806- (AR20,21700431,526893.96,179238.78,WBNA,14,CDOT,70,1,1
L1811016,PRINCES GATE MEWS,,PRINCES GATE MEWS - 2ND UNIT FROM EXHIBITI,21700431,526875.78,179275.92,LC04,14,CDOT,70,1,1
L1811017,PRINCES GATE MEWS,,PRINCES GATE MEWS - 1ST UNIT FROM EXHIBITION ROAD   - ST806- (AR20),21700431,526862.54,179273.84,LC04,14,CDOT,70,1,1
L0726001,PRINCES PLACE,,PRINCES PLACE - FLK 47 PRINCEDALE ROAD   - ST807- (AR9),21700978,524319.93,180319.03,LC04,14,CDOT,70,1,1
L0726002,PRINCES PLACE,,PRINCES PLACE - ADJ 38   - ST807- (AR9),21700978,524308.26,180314.87,LC04,14,CDOT,70,1,1
L0726003,PRINCES PLACE,,PRINCES PLACE - 3RD UNIT FROM PRINCEDALE P,21700978,524289.53,180331.3,LC04,14,CDOT,70,1,1
L0726004,PRINCES PLACE,,PRINCES PLACE - O/S 2   - ST807- (AR9),21700978,524265.8,180316.9,WBNA,14,CDOT,70,1,1
L0726005,PRINCES PLACE,,PRINCES PLACE - O/S 4   - ST807- (AR9),21700978,524240.4,180308.3,WBNA,14,CDOT,70,1,1
L0726006,PRINCES PLACE,,PRINCES PLACE - O/S 6   - ST807- (AR9),21700978,524211.7,180298,WBNA,14,CDOT,70,1,1
L0726007,PRINCES PLACE,,PRINCES PLACE - O/S 8   - ST807- (AR9),21700978,524190.2,180291.2,WBNA,14,CDOT,70,1,1
L0726008,PRINCES PLACE,,PRINCES PLACE - NORTH OF 19B   - ST807- (AR9),21700978,524170.5,180286,LC04,14,CDOT,70,1,1
L0726009,PRINCES PLACE,,PRINCES PLACE - R/O 11   - ST807- (AR9),21700978,524176.6,180266.54,LC04,14,CDOT,70,1,1
L0726010,PRINCES PLACE,,PRINCES PLACE - FLK 28 QUEENSDALE RD REAR GDNS   - ST807- (AR9),21700978,524184.59,180243.38,LC04,14,CDOT,70,1,1
L0726011,PRINCES PLACE,,PRINCES PLACE - FLK 28 QUEENSDALE RD   - ST807- (AR9),21700978,524189.1,180230.67,LC04,14,CDOT,70,1,1
S0726001,PRINCES PLACE,,PRINCES PLACE - OPP   - ST807- (AR9),21700978,524324.78,180328.49,ISNA,SL,PL-S,7,1,2
S0726002,PRINCES PLACE,,PRINCES PLACE - O/S 47   - ST807- (AR9),21700978,524331.8,180322.79,ISNA,SL,PL-S,7,1,2
S0726003,PRINCES PLACE,,PRINCES PLACE - ADJ 28 QUEENSDALE RD - N S,21700978,524191.5,180221.6,ISNA,SL,PL-S,7,1,2
S0726004,PRINCES PLACE,,PRINCES PLACE - ADJ 28 QUEENSDALE RD   - ST807- (AR9),21700978,524191.8,180219.9,ISNA,SL,PL-S,7,1,2
L2023001,PRIORY WALK,,PRIORY WALK - FLK 88 DRAYTON GARDENS   - ST809- (AR22),21700432,526376.5,178185.6,LC05,POT,COS,60,1,1
L2023002,PRIORY WALK,,PRIORY WALK - FLK 18 CRESSWELL PLACE   - ST809- (AR22),21700432,526354.2,178180.1,LC05,POT,COS,60,1,1
L2023003,PRIORY WALK,,PRIORY WALK - OPP 1/2   - ST809- (AR22),21700432,526345.4,178160,LC05,POT,COS,60,1,1
L2023004,PRIORY WALK,,PRIORY WALK - O/S 5/6 (OPP HARLEY GARDENS)   - ST809- (AR22),21700432,526322.4,178152.2,LC05,POT,COS,60,1,1
L2023005,PRIORY WALK,,PRIORY WALK - OPP 8   - ST809- (AR22),21700432,526316.5,178134.7,LC05,POT,COS,60,1,1
L2023006,PRIORY WALK,,PRIORY WALK - FLK 26 GILSTON ROAD   - ST80,21700432,526292.1,178126,LC05,POT,COS,60,1,1
S2023001,PRIORY WALK,,PRIORY WALK - OPP 39 GILSTON ROAD   - ST80,21700432,526294.6,178114.5,ISNA,SL,PL-S,7,1,2
S2023002,PRIORY WALK,,PRIORY WALK - J/W DRAYTON GARDENS   - ST80,21700432,526371.2,178193.8,ISNA,SL,PL-S,7,1,2
L2335001,QUEENS ELM SQUARE,,QUEENS ELM SQUARE - OPP 11   - ST812- (AR2,21700433,526775.3,178217.7,LC05,POT,CDOT,70,1,1
L2335002,QUEENS ELM SQUARE,,QUEENS ELM SQUARE - OPP 2   - ST812- (AR25,21700433,526761.2,178225.6,LC05,POT,CDOT,70,1,1
B1542001,QUEENS GATE,,QUEENS GATE - C.I. J/W KENSINGTON ROAD   -,21700434,526401.2,179620.2,IBNA,BOL,LED,17,1,1
B1542002,QUEENS GATE,,QUEENS GATE - C.I. OPP 11 E. UNIT   - ST813- (AR17),21700434,526426.8,179480,IBNA,BOL,LED,17,1,1
B1542003,QUEENS GATE,,QUEENS GATE - C.I. OPP 11 W. UNIT   - ST813- (AR17),21700434,526421.3,179479.4,IBNA,BOL,LED,17,1,1
B1542004,QUEENS GATE,,QUEENS GATE - C.I. OPP 13   - ST813- (AR17,21700434,526425.6,179468.4,IBNA,BOL,LED,17,1,1
B1542005,QUEENS GATE,,QUEENS GATE - C.I. OPP 17  E. UNIT   - ST8,21700434,526431.5,179439,IBNA,BOL,LED,17,1,1
B1542006,QUEENS GATE,,QUEENS GATE - C.I. OPP `17  W. UNIT   - ST813- (AR17),21700434,526426.4,179438.5,IBNA,BOL,LED,17,1,1
B1542007,QUEENS GATE,,QUEENS GATE - C.I. OPP 19   - ST813- (AR17),21700434,526432.7,179421.7,IBNA,BOL,LED,17,1,1
B1542008,QUEENS GATE,,QUEENS GATE - OPP QUEENS GATE TERRACE   - ST813- (AR17),21700434,526447.1,179348.6,IBNA,BOL,LED,17,1,1
B1542009,QUEENS GATE,,QUEENS GATE - OPP QUEENS GATE TERRACE   -,21700434,526441.6,179348,IBNA,BOL,LED,17,1,1
B1542010,QUEENS GATE,,QUEENS GATE - C.I. OPP 180  E. UNIT   - ST813- (AR17),21700434,526448.3,179331.8,IBNA,BOL,LED,17,1,1
B1542011,QUEENS GATE,,QUEENS GATE - C.I. OPP 180  W. UNIT   - ST813- (AR17),21700434,526443.2,179331.2,IBNA,BOL,LED,17,1,1
B1542012,QUEENS GATE,,QUEENS GATE - C.I. OPP ELVASTON PLACE N/EAST UNIT   - ST813- (AR17),21700434,526463.26,179244.61,HBNA,BOL,LED,5,1,1
B1542013,QUEENS GATE,,QUEENS GATE - C.I. OPP ELVASTON PLACE N/WEST UNIT   - ST813- (AR17),21700434,526457.68,179243.87,HBNA,BOL,LED,5,1,1
B1542014,QUEENS GATE,,QUEENS GATE - C.I. OPP ELVASTON PLACE N.UNIT S.ISLAND   - ST813- (AR17),21700434,526465.86,179232.42,HBNA,BOL,LED,5,1,1
B1542015,QUEENS GATE,,QUEENS GATE - C.I. OPP ELVASTON PL S.UNIT,21700434,526461.89,179222.89,HBNA,BOL,LED,5,1,1
B1542016,QUEENS GATE,,QUEENS GATE - C.I. OPP 37   - ST813- (AR17),21700434,526465.6,179214.1,IBNA,BOL,LED,17,1,1
B1542017,QUEENS GATE,,QUEENS GATE - C.I. OPP 45   - ST813- (AR17),21700434,526475.9,179143.7,IBNA,BOL,LED,17,1,1
B1542018,QUEENS GATE,,QUEENS GATE - C.I. OPP 47  E. UNIT   - ST813- (AR17),21700434,526479.8,179132.2,IBNA,BOL,LED,17,1,1
B1542019,QUEENS GATE,,QUEENS GATE - C.I. OPP 47  W. UNIT   - ST8,21700434,526475.5,179131.7,IBNA,BOL,LED,17,1,1
B1737002,QUEENS GATE,,QUEENS GATE - OPP 72 - C.I.   - ST814- (AR19),21700434,526514.4,178903.9,IBNA,BOL,LED,17,1,1
B1737003,QUEENS GATE,,QUEENS GATE - OPP 82 - C.I. -  E. UNIT   - ST814- (AR19),21700434,526526.1,178839.1,IBNA,BOL,LED,17,1,1
B1737004,QUEENS GATE,,QUEENS GATE - OPP 82 - C.I.  -  W. UNIT   - ST814- (AR19),21700434,526521.8,178838.3,IBNA,BOL,LED,17,1,1
B1737005,QUEENS GATE,,QUEENS GATE - OPP 126  -  C.I.   - ST814- (AR19),21700434,526526.4,178833,IBNA,BOL,LED,17,1,1
B1737006,QUEENS GATE,,QUEENS GATE - J/W STANHOPE GARDENS - NORTH,21700434,526530.54,178789.43,HBNA,BOL,LED,5,1,1
B1737007,QUEENS GATE,,QUEENS GATE - J/W STANHOPE GARDENS  -  SOU,21700434,526535.2,178775.8,HBNA,BOL,LED,5,1,1
B1737008,QUEENS GATE,,QUEENS GATE - OPP 98   - ST814- (AR19),21700434,526551.8,178674.5,IBNA,BOL,LED,17,1,1
B1737009,QUEENS GATE,,QUEENS GATE - OPP 98   - ST814- (AR19),21700434,526547.3,178672.6,IBNA,BOL,LED,17,1,1
B1737010,QUEENS GATE,,QUEENS GATE - OPP 99 -  C.I.  -  S. ISLAND,21700434,526555.5,178657.5,IBNA,BOL,LED,17,1,1
B1737011,QUEENS GATE,,QUEENS GATE - OPP 99  -  C.I.  -  S. ISLAN,21700434,526551.8,178657.1,IBNA,BOL,LED,17,1,1
B1737012,QUEENS GATE,,QUEENS GATE - OPP 102  -  C.I.   - ST814-,21700434,526557.3,178628.7,IBNA,BOL,LED,17,1,1
B1737013,QUEENS GATE,,QUEENS GATE - OPP 105  -  C.I.  -  EAST UN,21700434,526560.18,178612.13,IBNA,BOL,LED,17,1,1
B1737014,QUEENS GATE,,QUEENS GATE - OPP 105  -  C.I.  -  WEST UNIT   - ST814- (AR19),21700434,526557.84,178611.37,IBNA,BOL,LED,17,1,1
B1737015,QUEENS GATE,,QUEENS GATE - OPP 106  -  C.I.   - ST814- (AR19),21700434,526566.83,178607.82,IBNA,BOL,LED,17,1,1
B1737016,QUEENS GATE,,QUEENS GATE - J/W OLD BROMPTON ROAD   - ST814- (AR19),21700434,526559.88,178597.32,IBNA,BOL,LED,17,1,1
F1542001,QUEENS GATE,,QUEENS GATE - OPP ELVASTON PLACE - EAST UNIT   - ST813- (AR17),21700434,526471.51,179231.57,BFNA,FLL,HIT-,70,1,1
F1542004,QUEENS GATE,,QUEENS GATE - J/W ELVASTON PLACE - WEST UN,21700434,526454.45,179225.3,BFNA,FLL,HIT-,70,1,1
L1542001,QUEENS GATE,,QUEENS GATE - C/RES. LORD NAPIER STATUE,21700434,526403.6,179605.2,LC04,TPT,PL-S,11,1,1
L1542002,QUEENS GATE,,QUEENS GATE - EAST SIDE OPP STATUE   - ST813- (AR17),21700434,526415.7,179602.2,LC08,ALB1,CDOT,150,1,1
L1542003,QUEENS GATE,,QUEENS GATE - WEST SIDE OPP STATUE   - ST813- (AR17),21700434,526391.5,179599.1,LC08,ALB1,CDOT,150,1,1
L1542004,QUEENS GATE,,QUEENS GATE - C/RES. OPP 1A   - ST813- (AR,21700434,526406.7,179583.5,LC08,ALB1,CDOT,150,2,2
L1542005,QUEENS GATE,,QUEENS GATE - O/S BLOCK 198/200   - ST813- (AR17),21700434,526421.2,179569,LC08,ALB1,CDOT,150,1,1
L1542006,QUEENS GATE,,QUEENS GATE - O/S GDN AREA - 1 QUEENS GATE   - ST813- (AR17),21700434,526400.4,179542.5,LC08,ALB1,CDOT,150,1,1
L1542007,QUEENS GATE,,QUEENS GATE - C/RES. OPP 196/195   - ST813- (AR17),21700434,526412.9,179545.2,LC08,ALB1,CDOT,150,2,2
L1542008,QUEENS GATE,,QUEENS GATE - C/RES. OPP 193   - ST813- (AR17),21700434,526417,179519.5,LC08,ALB1,CDOT,150,2,2
L1542009,QUEENS GATE,,QUEENS GATE - O/S 190/191   - ST813- (AR17),21700434,526432.6,179499.8,LC08,ALB1,CDOT,150,1,1
L1542010,QUEENS GATE,,QUEENS GATE - O/S 8/9   - ST813- (AR17),21700434,526407.2,179497.8,LC08,ALB1,CDOT,150,1,1
L1542011,QUEENS GATE,,QUEENS GATE - C/RES (N) J/W BREMNER ROAD   - ST813- (AR17),21700434,526422.7,179481.5,LC08,ALB1,CDOT,150,2,2
L1542012,QUEENS GATE,,QUEENS GATE - C/RES (S) J/W BREMNER ROAD   - ST813- (AR17),21700434,526425.66,179463.81,LC08,ALB1,CDOT,150,2,2
L1542013,QUEENS GATE,,QUEENS GATE - C/RES (N) J/W PRINCE CONSORT ROAD   - ST813- (AR17),21700434,526429.8,179439.2,LC08,ALB1,CDOT,150,2,2
L1542014,QUEENS GATE,,QUEENS GATE - C/RES (S) J/W PRINCE CONSORT ROAD   - ST813- (AR17),21700434,526433.5,179418.2,LC08,ALB1,CDOT,150,2,2
L1542015,QUEENS GATE,,QUEENS GATE - EAST SIDE - OPP 21   - ST813- (AR17),21700434,526448.6,179404.2,LC08,ALB1,CDOT,150,1,1
L1542016,QUEENS GATE,,QUEENS GATE - O/S 21   - ST813- (AR17),21700434,526422.8,179400.4,LC08,ALB1,CDOT,150,1,1
L1542017,QUEENS GATE,,QUEENS GATE - C/RES OPP 23/24   - ST813- (AR17),21700434,526439.1,179379.3,LC08,ALB1,CDOT,150,2,2
L1542018,QUEENS GATE,,QUEENS GATE - EAST SIDE - OPP 25/26   - ST813- (AR17),21700434,526453.8,179365.6,LC08,ALB1,CDOT,150,1,1
L1542019,QUEENS GATE,,QUEENS GATE - O/S 25/26   - ST813- (AR17),21700434,526428.6,179362,LC08,ALB1,CDOT,150,1,1
L1542020,QUEENS GATE,,QUEENS GATE - C/RES (N) J/W QUEENS GATE TERRACE   - ST813- (AR17),21700434,526444.1,179348,LC08,ALB1,CDOT,150,2,2
L1542021,QUEENS GATE,,QUEENS GATE - C/RES (S) J/W QUEENS GATE TERRACE   - ST813- (AR17),21700434,526446.5,179329.9,LC08,ALB1,CDOT,150,2,2
L1542022,QUEENS GATE,,QUEENS GATE - EAST SIDE O/S 180   - ST813- (AR17),21700434,526461.8,179314.4,LC08,ALB1,CDOT,150,1,1
L1542023,QUEENS GATE,,QUEENS GATE - O/S 28   - ST813- (AR17),21700434,526437.2,179310.3,LC08,ALB1,CDOT,150,1,1
L1542024,QUEENS GATE,,QUEENS GATE - C/RES OPP 30   - ST813- (AR17),21700434,526452,179296.4,LC08,ALB1,CDOT,150,2,2
L1542025,QUEENS GATE,,QUEENS GATE - C/RES OPP ALEXANDRA COURT   - ST813- (AR17),21700434,526455.3,179274.8,LC08,ALB1,CDOT,150,2,2
L1542026,QUEENS GATE,,QUEENS GATE - O/S ALEXANDRA COURT   - ST813- (AR17),21700434,526470.8,179259.1,LC08,ALB1,CDOT,150,1,1
L1542027,QUEENS GATE,,QUEENS GATE - O/S 34/35   - ST813- (AR17),21700434,526445.4,179255,LC08,ALB1,CDOT,150,1,1
L1542028,QUEENS GATE,,QUEENS GATE - C/RES (N) J/W ELVASTON PLACE   - ST813- (AR17),21700434,526459.3,179246.9,LC08,ALB1,CDOT,150,2,2
L1542029,QUEENS GATE,,QUEENS GATE - C/RES (S) J/W ELVASTON PLACE   - ST813- (AR17),21700434,526463.13,179231.41,LC08,ALB1,CDOT,150,2,2
L1542030,QUEENS GATE,,QUEENS GATE - C/RES OPP 37   - ST813- (AR17),21700434,526465.7,179211.5,LC08,ALB1,CDOT,150,2,2
L1542031,QUEENS GATE,,QUEENS GATE - C/RES OPP 169   - ST813- (AR17),21700434,526468,179195.5,LC08,ALB1,CDOT,150,2,2
L1542032,QUEENS GATE,,QUEENS GATE - C/RES OPP 167   - ST813- (AR17),21700434,526471,179174.9,LC08,ALB1,CDOT,150,2,2
L1542033,QUEENS GATE,,QUEENS GATE - EAST SIDE OPP 45/46   - ST813- (AR17),21700434,526487,179161.9,LC08,ALB1,CDOT,150,1,1
L1542034,QUEENS GATE,,QUEENS GATE - O/S 45/46   - ST813- (AR17),21700434,526460.7,179157.5,LC08,ALB1,CDOT,150,1,1
L1542035,QUEENS GATE,,QUEENS GATE - C/RES (N) J/W QUEENS GATE PLACE   - ST813- (AR17),21700434,526475.7,179147.3,LC08,ALB1,CDOT,150,2,2
L1542036,QUEENS GATE,,QUEENS GATE - C/RES (S) J/W QUEENS GATE PLACE   - ST813- (AR17),21700434,526479,179129.3,LC08,ALB1,CDOT,150,2,2
L1542037,QUEENS GATE,,QUEENS GATE - EAST SIDE OPP 48/49   - ST813- (AR17),21700434,526495,179110.2,LC08,ALB1,CDOT,150,1,1
L1542038,QUEENS GATE,,QUEENS GATE - O/S 48/49   - ST813- (AR17),21700434,526469.3,179105.7,LC08,ALB1,CDOT,150,1,1
L1542039,QUEENS GATE,,QUEENS GATE - C/RES OPP 51/52   - ST813- (AR17),21700434,526486.9,179075,LC08,ALB1,CDOT,150,2,2
L1542040,QUEENS GATE,,QUEENS GATE - C/RES OPP 54/55   - ST813- (AR17),21700434,526489.2,179059.7,LC08,ALB1,CDOT,150,2,2
L1542041,QUEENS GATE,,QUEENS GATE - EAST SIDE OPP 57   - ST813- (AR17),21700434,526506,179039.3,LC08,ALB1,CDOT,150,1,1
L1542042,QUEENS GATE,,QUEENS GATE - O/S 57   - ST813- (AR17),21700434,526480.4,179036,LC08,ALB1,CDOT,150,1,1
L1542043,QUEENS GATE,,QUEENS GATE - C/RES OPP 60/61   - ST813- (AR17),21700434,526496.6,179015.1,LC08,ALB1,CDOT,150,2,2
L1542044,QUEENS GATE,,QUEENS GATE - C/RES OPP 62/63   - ST813- (AR17),21700434,526499.9,178998.2,LC08,ALB1,CDOT,150,2,2
L1542045,QUEENS GATE,,QUEENS GATE - OPP BADEN POWELL HOUSE   - ST813- (AR17),21700434,526515.5,178979.1,LC08,ALB1,CDOT,150,1,1
L1542046,QUEENS GATE,,QUEENS GATE - O/S BADEN POWELL HOUSE   - ST813- (AR17),21700434,526490.8,178974.6,LC08,ALB1,CDOT,150,1,1
L1542047,QUEENS GATE,,QUEENS GATE - C/RES (N) J/W CROMWELL ROAD   - ST813- (AR17),21700434,526505.4,178962.9,LC08,ALB1,CDOT,150,1,1
L1737001,QUEENS GATE,,QUEENS GATE - C/RES (S) J/W CROMWELL ROAD   - ST814- (AR19),21700434,526509.5,178932.1,LC08,ALB1,CDOT,150,2,2
L1737002,QUEENS GATE,,QUEENS GATE - EAST SIDE OPP 67/68   - ST814- (AR19),21700434,526524.5,178922.1,LC08,ALB1,CDOT,150,2,2
L1737003,QUEENS GATE,,QUEENS GATE - O/S 67/68   - ST814- (AR19),21700434,526498.9,178917.7,LC08,ALB1,CDOT,150,1,1
L1737004,QUEENS GATE,,QUEENS GATE - C/RES OPP 72/73   - ST814- (AR19),21700434,526514.5,178905.2,LC08,ALB1,CDOT,150,2,2
L1737005,QUEENS GATE,,QUEENS GATE - C/RES OPP 75/76   - ST814- (,21700434,526518.3,178879.6,LC08,ALB1,CDOT,150,2,1
L1737006,QUEENS GATE,,QUEENS GATE - C/RES OPP 78/79   - ST814- (,21700434,526520.8,178858.9,LC08,ALB1,CDOT,150,2,2
L1737007,QUEENS GATE,,QUEENS GATE - C/RES (N) J/W QUEENSBURY MEWS WEST   - ST814- (AR19),21700434,526524.2,178842.8,LC08,ALB1,CDOT,150,2,2
L1737008,QUEENS GATE,,QUEENS GATE - O/S 126   - ST814- (AR19),21700434,526538.9,178829.5,LC08,ALB1,CDOT,150,2,2
L1737009,QUEENS GATE,,QUEENS GATE - O/S 83   - ST814- (AR19),21700434,526513.3,178826.8,LC08,ALB1,CDOT,150,2,2
L1737010,QUEENS GATE,,QUEENS GATE - C/RES OPP 86   - ST814- (AR1,21700434,526528.9,178812.4,LC08,ALB1,CDOT,150,2,2
L1737011,QUEENS GATE,,QUEENS GATE - C/RES (N) J/W STANHOPE GARDENS   - ST814- (AR19),21700434,526532,178793.7,LC08,ALB1,CDOT,150,2,2
L1737012,QUEENS GATE,,QUEENS GATE - C/RES (S) J/W STANHOPE GARDENS   - ST814- (AR19),21700434,526535.4,178772.2,LC08,ALB1,CDOT,150,2,2
L1737013,QUEENS GATE,,QUEENS GATE - EAST SIDE OPP 88   - ST814- (AR19),21700434,526548.9,178767.1,LC08,ALB1,CDOT,150,2,2
L1737014,QUEENS GATE,,QUEENS GATE - O/S 88   - ST814- (AR19),21700434,526523.8,178761.3,LC08,ALB1,CDOT,150,2,2
L1737015,QUEENS GATE,,QUEENS GATE - C/RES OPP 91/92   - ST814- (AR19),21700434,526539.9,178738.8,LC08,ALB1,CDOT,150,2,2
L1737016,QUEENS GATE,,QUEENS GATE - C/RES OPP ST. AUGUSTINES CHURCH   - ST814- (AR19),21700434,526543.8,178718.2,LC08,ALB1,CDOT,150,2,2
L1737017,QUEENS GATE,,QUEENS GATE - C/RES OPP 97   - ST814- (AR19),21700434,526547,178697.6,LC08,ALB1,CDOT,150,2,2
L1737018,QUEENS GATE,,QUEENS GATE - C/RES OPP 98/99   - ST814- (,21700434,526550.1,178677.3,LC08,ALB1,CDOT,150,2,2
L1737019,QUEENS GATE,,QUEENS GATE - C/RES (S) J/W MANSON PLACE,21700434,526553.9,178654.3,LC08,ALB1,CDOT,150,2,2
L1737020,QUEENS GATE,,QUEENS GATE - C/RES OPP 102   - ST814- (AR,21700434,526557.8,178631.2,LC08,ALB1,CDOT,150,2,2
L1737021,QUEENS GATE,,QUEENS GATE - O/S BANK   - ST814- (AR19),21700434,526571.2,178618.4,LC08,ALB1,CDOT,150,2,2
L1737022,QUEENS GATE,,QUEENS GATE - O/S 104   - ST814- (AR19),21700434,526547.2,178614.6,LC08,ALB1,CDOT,150,2,2
L1737023,QUEENS GATE,,QUEENS GATE - C/RES J/W OLD BROMPTON ROAD,21700434,526559.9,178599.6,LC08,ALB1,CDOT,150,2,1
S1542001,QUEENS GATE,,QUEENS GATE - OPP ELVASTON PLACE - EAST UNIT   - ST813- (AR17),21700434,526471.33,179231.23,PXNA,YB,LED,16,1,1
S1542002,QUEENS GATE,,QUEENS GATE - C.I. EAST UNIT   - ST813- (AR17),21700434,526465.82,179230.54,PXNA,YB,LED,16,1,1
S1542003,QUEENS GATE,,QUEENS GATE - C/I WEST UNIT   - ST813- (AR17),21700434,526461.09,179227.18,PXNA,YB,LED,16,1,1
S1542004,QUEENS GATE,,QUEENS GATE - NEAR J/W ELVASTON PL   - ST8,21700434,526454.45,179225.3,PXNA,YB,LED,16,1,1
L1544001,QUEENS GATE GARDENS,,QUEENS GATE GARDENS - OPP 23   - ST815- (AR17),21700435,526324.7,179109.7,LC05,POTI,LED,40,1,1
L1544002,QUEENS GATE GARDENS,,QUEENS GATE GARDENS - O/S 20/21   - ST815- (AR17),21700435,526303.7,179118.3,LC05,POTI,LED,40,1,1
L1544003,QUEENS GATE GARDENS,,QUEENS GATE GARDENS - OPP 18/19   - ST815- (AR17),21700435,526291,179103.9,LC05,POTI,LED,40,1,1
