OWNER,AREA,FULLSTREET,UNITTYPE,UNITNO,HEIGHT,EASTING,NORTHING
NCC,YAN,NORTH DRIVE,L,24,10,653112,309175
NCC,YAN,NORTH DRIVE,L,21,10,653112,309175
NCC,YAN,NORTH DRIVE,L,18,10,653112,309175
NCC,YAN,NORTH DRIVE,L,15,10,653112,309175
NCC,YAN,NORTH DRIVE,L,9,10,653112,309175
NCC,YAN,NORTH DRIVE,L,3,10,653112,309175
NCC,YAN,NORTH DRIVE,L,L0482,10,653112,309175
NCC,YAN,HAVELOCK ROAD,L,9,6,652836,306829
NCC,YAN,HAVELOCK ROAD,L,8,6,652836,306829
NCC,YAN,HAVELOCK ROAD,L,7,6,652836,306829
NCC,YAN,HAVELOCK ROAD,L,6,6,652836,306829
NCC,YAN,HAVELOCK ROAD,L,5,6,652836,306829
NCC,YAN,HAVELOCK ROAD,L,4,6,652836,306829
NCC,YAN,MIDLAND CLOSE,L,1,6,652874,308524
NCC,YAN,MIDLAND CLOSE,L,2,6,652874,308524
NCC,YAN,GREAT NORTHERN CLOSE,L,4,6,652876,308638
NCC,YAN,GREAT NORTHERN CLOSE,L,3,6,652876,308638
NCC,CON,OLD WATTON ROAD,L,18,6,618285,308134
NCC,YAN,STEPHENSON CLOSE,L,1,6,652897,308389
NCC,AYL,HENRY PAGE ROAD,L,15,8,618764,326282
NCC,AYL,HENRY PAGE ROAD,L,16,8,618764,326282
NCC,AYL,HENRY PAGE ROAD,L,17,8,618764,326282
NCC,AYL,HENRY PAGE ROAD,L,18,8,618764,326282
NCC,AYL,HENRY PAGE ROAD,L,19,8,618764,326282
NCC,YAN,BURE CLOSE,L,2,6,652137,308650
NCC,YAN,BURE CLOSE,L,1,6,652137,308650
NCC,YAN,YARE CLOSE,L,2,6,652158,308580
NCC,YAN,BURE CLOSE,L,6,6,652137,308650
NCC,YAN,ARUNDEL ROAD,L,1,6,652654,309001
NCC,YAN,ARUNDEL ROAD,L,2,6,652654,309001
NCC,YAN,ARUNDEL ROAD,L,3,6,652654,309001
NCC,YAN,ARUNDEL ROAD,L,4,6,652654,309001
NCC,YAN,ARUNDEL ROAD,L,5,6,652654,309001
NCC,YAN,ARUNDEL ROAD,L,6,6,652654,309001
NCC,YAN,ARUNDEL ROAD,L,7,6,652654,309001
NCC,YAN,ARUNDEL ROAD,L,9,6,652654,309001
NCC,YAN,ARUNDEL ROAD,L,10,6,652654,309001
NCC,YAN,ARUNDEL ROAD,L,11,6,652654,309001
NCC,YAN,ARUNDEL ROAD,L,12,6,652654,309001
NCC,YAN,CHURCHILL ROAD,L,12,6,652712,308885
NCC,YAN,CHURCHILL ROAD,L,11,6,652712,308885
NCC,YAN,CHURCHILL ROAD,L,10,6,652712,308885
NCC,YAN,ESTCOURT ROAD,L,10,6,652647,308592
NCC,YAN,CHURCHILL ROAD,L,9,6,652712,308885
NCC,YAN,CHURCHILL ROAD,L,8,6,652712,308885
NCC,YAN,CHURCHILL ROAD,L,7,6,652712,308885
NCC,YAN,CHURCHILL ROAD,L,6,6,652712,308885
NCC,YAN,CHURCHILL ROAD,L,5,6,652712,308885
NCC,YAN,CHURCHILL ROAD,L,4,6,652712,308885
NCC,YAN,CHURCHILL ROAD,L,3,6,652712,308885
NCC,YAN,CHURCHILL ROAD,L,2,6,652712,308885
NCC,YAN,WALPOLE ROAD,L,1,6,652771,309002
NCC,YAN,WALPOLE ROAD,L,2,6,652771,309002
NCC,TAV,WALSINGHAM DRIVE,L,6,6,,
NCC,YAN,GARRISON ROAD,L,2,6,652298,308276
NCC,YAN,WALPOLE ROAD,L,3,6,652771,309002
NCC,YAN,WALPOLE ROAD,L,4,6,652771,309002
NCC,YAN,WALPOLE ROAD,L,5,6,652771,309002
NCC,YAN,WALPOLE ROAD,L,6,6,652771,309002
NCC,YAN,WALPOLE ROAD,L,7,6,652771,309002
NCC,YAN,GARRISON ROAD,L,5,6,652298,308276
NCC,YAN,GARRISON ROAD,L,4,6,652298,308276
NCC,YAN,RUNHAM ROAD,L,1,8,651935,308527
NCC,YAN,RUNHAM ROAD,L,2,8,651935,308527
NCC,YAN,RUNHAM ROAD,L,3,8,651935,308527
NCC,YAN,RUNHAM ROAD,L,4,8,651935,308527
NCC,YAN,RUNHAM ROAD,L,5,8,651935,308527
NCC,YAN,BRIDGE ROAD,L,2,6,652082,308168
NCC,YAN,BRIDGE ROAD,L,1,6,652082,308168
NCC,YAN,EAST ROAD,L,2,6,652592,308189
NCC,YAN,EAST ROAD,L,3,6,652592,308189
NCC,YAN,EAST ROAD,L,5,6,652592,308189
NCC,YAN,EAST ROAD,L,6,6,652592,308189
NCC,YAN,EAST ROAD,L,8,6,652592,308189
NCC,YAN,FERRIER ROAD,L,1,6,652491,308109
NCC,YAN,FERRIER ROAD,L,2,6,652491,308109
NCC,YAN,FERRIER ROAD,L,3,6,652491,308109
NCC,YAN,FERRIER ROAD,L,4,6,652491,308109
NCC,YAN,FERRIER ROAD,L,5,6,652491,308109
NCC,YAN,TOWN WALL ROAD,L,4,6,652487,308202
NCC,YAN,TOWN WALL ROAD,L,1,6,652487,308202
NCC,YAN,TOWN WALL ROAD,L,2,6,652487,308202
NCC,CON,OLD WATTON ROAD,L,17,6,618285,308134
NCC,YAN,TOWN WALL ROAD,L,6,6,652487,308202
NCC,YAN,TOWN WALL ROAD,L,7,6,652487,308202
NCC,YAN,TOWN WALL ROAD,L,8,6,652487,308202
NCC,YAN,WELLESLEY ROAD,L,21,8,652955,307991
NCC,YAN,WELLESLEY ROAD,L,20,8,652955,307991
NCC,YAN,WELLESLEY ROAD,L,19,8,652955,307991
NCC,YAN,WELLESLEY ROAD,L,18,8,652955,307991
NCC,YAN,WELLESLEY ROAD,L,10,8,652955,307991
NCC,YAN,ST NICHOLAS ROAD,L,7,10,652636,307857
NCC,YAN,ST NICHOLAS ROAD,L,9,10,652636,307857
NCC,YAN,ST NICHOLAS ROAD,L,10,10,652636,307857
NCC,YAN,GEORGE STREET,L,5,6,652217,307817
NCC,YAN,HERRIES CLOSE,L,2,6,652251,307774
NCC,YAN,GEORGE STREET,L,6,6,652217,307817
NCC,YAN,FITZALAN CLOSE,L,2,6,652246,307738
NCC,YAN,ST FRANCIS WAY,L,2,6,652217,307699
NCC,YAN,ST FRANCIS WAY,L,3,6,652217,307699
NCC,YAN,MARKET PLACE,L,L0935,10,652435,307751
NCC,YAN,MARKET PLACE,L,L0936,8,652435,307751
NCC,HOP,WATSONS CLOSE,L,5,6,653104,300009
NCC,HOP,WATSONS CLOSE,L,6,6,653104,300009
NCC,NOE,MUNNINGS ROAD,L,16,8,625867,310449
NCC,YAN,MARKET PLACE,L,L0949,8,652435,307751
NCC,YAN,MARKET PLACE,L,L0950,8,652435,307751
NCC,CAI,ZEPHYR CLOSE,L,1,6,651580,313389
NCC,HIN,BOND STREET,S,S0016,4,602227,302262
NCC,HUN,VICTORIA AVENUE,L,1,5,567628,341447
NCC,HUN,VICTORIA AVENUE,L,2,5,567628,341447
NCC,YAN,STONECUTTERS WAY,L,L0974,10,652253,307632
NCC,YAN,HALL QUAY,L,L0975,10,652254,307467
NCC,YAN,HALL QUAY,L,L0975,10,652254,307467
NCC,YAN,HALL QUAY,L,L0976,10,652254,307467
NCC,YAN,HALL QUAY,L,L0976,10,652254,307467
NCC,YAN,HALL QUAY,L,L0977,10,652254,307467
NCC,YAN,HALL QUAY,L,L0977,10,652254,307467
NCC,YAN,HALL QUAY,L,L0978,10,652254,307467
NCC,YAN,HALL QUAY,L,L0978,10,652254,307467
NCC,YAN,HALL QUAY,L,L0979,10,652254,307467
NCC,YAN,HALL QUAY,L,L0979,10,652254,307467
NCC,YAN,HALL QUAY,L,L0980,10,652254,307467
NCC,YAN,HALL QUAY,L,L0980,10,652254,307467
NCC,YAN,HALL QUAY,L,L0982,10,652254,307467
NCC,ATT,BLENHEIM DRIVE,L,5,6,605368,294617
NCC,ATT,ELLISON CLOSE,L,1,5,605287,294662
NCC,ATT,ELLISON CLOSE,L,2,5,605287,294662
NCC,ATT,ELLISON CLOSE,L,3,5,605287,294662
NCC,SHE,STATION ROAD,S,S0080,0,615804,343133
NCC,SWF,NORTH PICKENHAM ROAD,S,S0123,3,583343,308229
NCC,THE,BURY ROAD,B,B0273,0,586745,281809
NCC,ROY,LINDEN GROVE,L,4,6,611331,280816
NCC,ROY,LINDEN GROVE,L,5,6,611331,280816
NCC,ROY,LINDEN GROVE,L,7,6,611331,280816
NCC,ROY,LINDEN GROVE,L,8,6,611331,280816
NCC,ROY,LINDEN GROVE,L,9,6,611331,280816
NCC,ROY,LINDEN GROVE,L,6,6,611331,280816
NCC,DEE,HAZEL GROVE,L,1,5,,
NCC,HES,BEACH ROAD,U,S0021,3,650102,317356
NCC,HAE,OLD MARKET PLACE,S,S0029,3,624597,283324
NCC,HAE,OLD MARKET PLACE,S,S0030,3,624597,283324
NCC,LOD,BECK WAY,L,4,6,635942,298927
NCC,LOD,POPPY CLOSE,L,1,5,635898,298979
NCC,LOD,POPPY CLOSE,L,2,5,635898,298979
NCC,ATT,WORCESTER WAY,L,1,6,605374,294555
NCC,AYL,HENRY PAGE ROAD,L,20,8,618764,326282
NCC,AYL,HENRY PAGE ROAD,L,21,8,618764,326282
NCC,AYL,HENRY PAGE ROAD,L,22,8,618764,326282
NCC,AYL,HENRY PAGE ROAD,L,23,8,618764,326282
NCC,AYL,HENRY PAGE ROAD,L,24,8,618764,326282
NCC,FAK,VALLEY WAY,L,5,6,593354,329551
NCC,FAK,VALLEY WAY,L,7,6,593354,329551
NCC,FAK,VALLEY WAY,L,8,6,593354,329551
NCC,FAK,PADDOCK CLOSE,L,1,6,,
NCC,FAK,PADDOCK CLOSE,L,2,6,,
NCC,AYL,HOWARD WAY,B,B0104,0,619153,326147
NCC,MUE,WATSON-WATT GARDEN,L,5,6,,
NCC,DEE,HAZEL GROVE,L,2,5,,
NCC,DEE,HONEYSUCKLE DRIVE,L,1,5,,
NCC,DEE,HONEYSUCKLE DRIVE,L,2,5,,
NCC,ATT,WORCESTER WAY,L,2,6,605374,294555
NCC,ATT,WORCESTER WAY,L,3,6,605374,294555
NCC,HUN,VICTORIA AVENUE,L,3,5,567628,341447
NCC,HUN,VICTORIA AVENUE,L,4,5,567628,341447
NCC,HUN,VICTORIA AVENUE,L,5,5,567628,341447
NCC,HUN,VICTORIA AVENUE,L,6,5,567628,341447
NCC,KIN,ACONITE ROAD,L,10,6,563492,321434
NCC,KIN,ACONITE ROAD,L,11,6,563492,321434
NCC,KIN,ACONITE ROAD,L,12,6,563492,321434
NCC,KIN,ACONITE ROAD,L,15,6,563492,321434
NCC,KIN,ACONITE ROAD,L,16,6,563492,321434
NCC,KIN,ACONITE ROAD,L,17,6,563492,321434
NCC,KIN,ACONITE ROAD,L,18,6,563492,321434
NCC,KIN,ACONITE ROAD,L,19,6,563492,321434
NCC,KIN,ACONITE ROAD,L,20,6,563492,321434
NCC,KIN,ACONITE ROAD,L,21,6,563492,321434
NCC,KIN,ACONITE ROAD,L,22,6,563492,321434
NCC,KIN,ACONITE ROAD,L,23,6,563492,321434
NCC,LOD,PRINCESS ANNE TERRACE,L,4,6,636104,298141
NCC,LOD,GEORGE LANE,L,2,6,635835,298670
NCC,LOD,GEORGE LANE,L,3,6,635835,298670
NCC,LOD,GEORGE LANE,L,4,6,635835,298670
NCC,LOD,GEORGE LANE,L,5,6,635835,298670
NCC,LOD,GEORGE LANE,L,8,6,635835,298670
NCC,LOD,GEORGE LANE,L,9,6,635835,298670
NCC,KIN,ACONITE ROAD,L,24,6,563492,321434
NCC,KIN,ACONITE ROAD,L,25,6,563492,321434
NCC,KIN,CALAMINT ROAD,L,1,6,563475,321525
NCC,KIN,CALAMINT ROAD,L,2,6,563475,321525
NCC,KIN,CALAMINT ROAD,L,3,6,563475,321525
NCC,KIN,CALAMINT ROAD,L,4,6,563475,321525
NCC,KIN,TAWNY SEDGE,L,L6061,6,563375,321573
NCC,KIN,TAWNY SEDGE,L,L6062,6,563375,321573
NCC,LOD,GEORGE LANE,L,10,6,635835,298670
NCC,LOD,GEORGE LANE,L,11,5,635835,298670
NCC,LOD,KITTENS LANE,L,14,6,635980,298535
NCC,LOD,KITTENS LANE,L,13,6,635980,298535
NCC,LOD,KITTENS LANE,L,12,6,635980,298535
NCC,NOW,KNOWLAND GROVE,L,28,5,619233,309721
NCC,LOD,KITTENS LANE,L,15,6,635980,298535
NCC,LOD,MARKET PLACE,L,3,5,636253,298805
NCC,LOD,LOW BUNGAY ROAD,L,10,6,636340,298152
NCC,LOD,LOW BUNGAY ROAD,L,9,6,636340,298152
NCC,LOD,LOW BUNGAY ROAD,L,8,6,636340,298152
NCC,KIN,TAWNY SEDGE,L,L6063,6,563375,321573
NCC,KIN,TAWNY SEDGE,L,L6064,6,563375,321573
NCC,KIN,ACONITE ROAD,L,13,5,563492,321434
NCC,KIN,ACONITE ROAD,L,14,5,563492,321434
NCC,KIN,GREY SEDGE,L,4,5,,
NCC,KIN,GREY SEDGE,L,1,5,,
NCC,KIN,GREY SEDGE,L,2,5,,
NCC,KIN,GREY SEDGE,L,3,5,,
NCC,LOD,LOW BUNGAY ROAD,L,6,6,636340,298152
NCC,LOD,LOW BUNGAY ROAD,L,5,6,636340,298152
NCC,LOD,LOW BUNGAY ROAD,L,4,6,636340,298152
NCC,LOD,LOW BUNGAY ROAD,L,3,6,636340,298152
NCC,LOD,LOW BUNGAY ROAD,L,2,6,636340,298152
NCC,LOD,LOW BUNGAY ROAD,L,1,6,636340,298152
NCC,STW,THE CAUSEWAY,U,S0013,3,560855,307010
NCC,LOD,LITTLE MONEY ROAD,L,12,8,636745,297983
NCC,YAN,MIDDLE MARKET ROAD,L,1,6,652719,307736
NCC,YAN,MIDDLE MARKET ROAD,L,2,6,652719,307736
NCC,YAN,MIDDLE MARKET ROAD,L,3,6,652719,307736
NCC,YAN,MIDDLE MARKET ROAD,L,4,6,652719,307736
NCC,YAN,HALL QUAY,L,L1066,10,652254,307467
NCC,YAN,KING STREET,L,L1094,8,652635,307221
NCC,YAN,KING STREET,L,L1095,8,652635,307221
NCC,YAN,KING STREET,L,L1096,8,652635,307221
NCC,YAN,KING STREET,L,L1097,8,652635,307221
NCC,TAV,WALSINGHAM DRIVE,L,7,6,,
NCC,YAN,KING STREET,L,L1098,8,652635,307221
NCC,YAN,ALEXANDRA ROAD,L,L1112,10,652620,307482
NCC,YAN,ALEXANDRA ROAD,L,L1113,10,652620,307482
NCC,YAN,ALEXANDRA ROAD,L,L1114,10,652620,307482
NCC,YAN,ALEXANDRA ROAD,L,L1115,10,652620,307482
NCC,YAN,ALEXANDRA ROAD,L,L1116,10,652620,307482
NCC,YAN,ALEXANDRA ROAD,L,L1117,10,652620,307482
NCC,YAN,CROWN ROAD,L,4,8,652821,307477
NCC,YAN,BYRON ROAD,L,8,6,653009,309684
NCC,YAN,CROWN ROAD,L,3,8,652821,307477
NCC,YAN,CROWN ROAD,L,2,8,652821,307477
NCC,YAN,REGENT ROAD,L,L1169,10,652794,307625
NCC,YAN,REGENT ROAD,L,L1170,10,652794,307625
NCC,BRD,BURNET ROAD,L,6,6,650669,303429
NCC,NOW,HORSFORD STREET,L,3,5,621917,309808
NCC,NOW,FRESHFIELD CLOSE,L,5,6,619072,309118
NCC,NOW,TAYLOR ROAD,L,1,5,619076,308879
NCC,NOW,BRERETON CLOSE,L,1,6,619067,308933
NCC,TAV,PRIORSWOOD,L,14,6,617387,315289
NCC,TAV,PRIORSWOOD,L,15,6,617387,315289
NCC,NON,CLOVELLY DRIVE,L,1,6,620173,310577
NCC,NOW,KNOWLAND GROVE,L,31,5,619233,309721
NCC,NOW,KNOWLAND GROVE,L,32,5,619233,309721
NCC,NOW,KNOWLAND GROVE,L,33,5,619233,309721
NCC,NOW,KNOWLAND GROVE,L,35,5,619233,309721
NCC,NOW,KNOWLAND GROVE,L,39,5,619233,309721
NCC,NOW,KNOWLAND GROVE,L,40,5,619233,309721
NCC,NOW,KNOWLAND GROVE,L,34,5,619233,309721
NCC,NOW,KNOWLAND GROVE,L,37,5,619233,309721
NCC,NOW,KNOWLAND GROVE,L,36,5,619233,309721
NCC,NOW,KNOWLAND GROVE,L,38,5,619233,309721
NCC,NOW,GRISTOCK PLACE,L,1,6,619365,309714
NCC,NON,CLOVELLY DRIVE,L,2,6,620173,310577
NCC,NON,CLOVELLY DRIVE,L,3,6,620173,310577
NCC,NON,CLOVELLY DRIVE,L,4,6,620173,310577
NCC,NON,CLOVELLY DRIVE,L,5,6,620173,310577
NCC,NOW,GRISTOCK PLACE,L,2,6,619365,309714
NCC,NOW,GRISTOCK PLACE,L,3,6,619365,309714
NCC,ATT,LAXTON CLOSE,L,1,6,605385,294531
NCC,ATT,LAXTON CLOSE,L,2,6,605385,294531
NCC,NOW,GRISTOCK PLACE,L,4,6,619365,309714
NCC,NON,WHEELER ROAD,L,8,5,621465,310346
NCC,NON,WHEELER ROAD,L,6,5,621465,310346
NCC,ATT,RUSSET CLOSE,L,1,6,605347,294603
NCC,ATT,PLUMSTEAD DRIVE,L,1,5,605106,295704
NCC,CON,OLD WATTON ROAD,L,16,6,618285,308134
NCC,NON,WESTON ROAD,S,S0291,0,622215,311447
NCC,NON,HELLESDON HALL ROAD,L,20,10,620597,310520
NCC,NON,HELLESDON HALL ROAD,L,23,10,620597,310520
NCC,NON,HELLESDON HALL ROAD,L,22,10,620597,310520
NCC,NON,HELLESDON HALL ROAD,L,25,10,620597,310520
NCC,NON,HELLESDON HALL ROAD,L,24,10,620597,310520
NCC,NON,HELLESDON HALL ROAD,L,26,10,620597,310520
NCC,NON,HELLESDON HALL ROAD,L,27,10,620597,310520
NCC,NON,HELLESDON HALL ROAD,L,28,10,620597,310520
NCC,NON,HELLESDON HALL ROAD,L,29,10,620597,310520
NCC,NON,HELLESDON HALL ROAD,L,30,8,620597,310520
NCC,ATT,PLUMSTEAD DRIVE,L,2,5,605106,295704
NCC,NON,HELLESDON HALL ROAD,L,31,8,620597,310520
NCC,ATT,EASTLAND CLOSE,L,1,5,605085,295671
NCC,NOW,GRISTOCK PLACE,L,5,6,619365,309714
NCC,NON,HURRICANE WAY,L,40,8,622520,313018
NCC,NON,VULCAN ROAD SOUTH,L,13,8,622247,311890
NCC,CON,OLD WATTON ROAD,L,15,8,618285,308134
NCC,NOW,PORTLAND STREET,L,5,5,621714,307958
NCC,NOW,PORTLAND STREET,L,6,5,621714,307958
NCC,THE,MUNDFORD ROAD,B,B0471,0,586086,285902
NCC,NON,TANSY CLOSE,L,1,5,622613,311700
NCC,NON,BLACKTHORN CLOSE,L,14,5,622601,311605
NCC,TAV,FOXWOOD CLOSE,L,1,6,617297,315213
NCC,TAV,FOXWOOD CLOSE,L,2,6,617297,315213
NCC,TAV,FOXWOOD CLOSE,L,3,6,617297,315213
NCC,FAK,GREAT SNORING ROAD,L,4,10,597419,335525
NCC,HOT,POUND CLOSE,L,1,6,,
NCC,HOT,POUND CLOSE,L,2,6,,
NCC,FAK,WARREN AVENUE,L,13,6,593613,329708
NCC,FAK,WARREN AVENUE,L,14,6,593613,329708
NCC,FAK,ROWAN WAY,L,1,6,,
NCC,FAK,ROWAN WAY,L,2,6,,
NCC,MUE,ANSON CLOSE,L,1,6,,
NCC,DEE,HONEYSUCKLE DRIVE,L,3,5,,
NCC,NON,SAINT FAITHS ROAD,L,4,8,623194,313903
NCC,NON,SAINT FAITHS ROAD,L,5,8,623194,313903
NCC,NON,SAINT FAITHS ROAD,L,6,8,623194,313903
NCC,NON,SAINT FAITHS ROAD,L,7,8,623194,313903
NCC,NON,SAINT FAITHS ROAD,L,8,8,623194,313903
NCC,NON,SAINT FAITHS ROAD,L,9,8,623194,313903
NCC,NON,SAINT FAITHS ROAD,L,10,8,623194,313903
NCC,NON,SAINT FAITHS ROAD,L,11,8,623194,313903
NCC,NON,SAINT FAITHS ROAD,L,12,8,623194,313903
NCC,NON,VULCAN ROAD NORTH,L,19,8,622116,312295
NCC,NON,VULCAN ROAD NORTH,L,18,8,622116,312295
NCC,NON,VULCAN ROAD NORTH,L,17,8,622116,312295
NCC,NON,VULCAN ROAD NORTH,L,16,8,622116,312295
NCC,NON,VULCAN ROAD NORTH,L,15,8,622116,312295
NCC,NON,VULCAN ROAD NORTH,L,14,8,622116,312295
NCC,NON,VULCAN ROAD NORTH,L,13,8,622116,312295
NCC,NON,VULCAN ROAD NORTH,L,12,8,622116,312295
NCC,NON,VULCAN ROAD NORTH,L,11,8,622116,312295
NCC,NON,VULCAN ROAD NORTH,L,10,8,622116,312295
NCC,BRD,BLACKBIRD CLOSE,L,10,5,650735,305018
NCC,BRD,BLACKBIRD CLOSE,L,11,5,650735,305018
NCC,BRD,BLACKBIRD CLOSE,L,12,5,650735,305018
NCC,BRD,BLACKBIRD CLOSE,L,9,5,650735,305018
NCC,BRD,BLACKBIRD CLOSE,L,13,5,650735,305018
NCC,NON,VULCAN ROAD NORTH,L,8,8,622116,312295
NCC,NON,VULCAN ROAD NORTH,L,7,8,622116,312295
NCC,NON,VULCAN ROAD NORTH,L,6,8,622116,312295
NCC,NON,VULCAN ROAD NORTH,L,5,8,622116,312295
NCC,NON,VULCAN ROAD NORTH,L,4,8,622116,312295
NCC,NON,VULCAN ROAD NORTH,L,3,8,622116,312295
NCC,NON,VULCAN ROAD NORTH,L,2,8,622116,312295
NCC,NON,SPAR ROAD,L,11,8,622277,312073
NCC,NON,SPAR ROAD,L,10,8,622277,312073
NCC,NON,SPAR ROAD,L,9,8,622277,312073
NCC,NON,SPAR ROAD,L,8,8,622277,312073
NCC,NON,SPAR ROAD,L,7,8,622277,312073
NCC,NON,SPAR ROAD,L,6,8,622277,312073
NCC,NON,SPAR ROAD,L,5,8,622277,312073
NCC,NON,SPAR ROAD,L,4,8,622277,312073
NCC,NON,SPAR ROAD,L,3,8,622277,312073
NCC,NON,SPAR ROAD,L,2,8,622277,312073
NCC,NON,SPAR ROAD,L,1,8,622277,312073
NCC,NON,BURTON ROAD,L,1,8,622261,312247
NCC,NON,BURTON ROAD,L,2,8,622261,312247
NCC,NON,BURTON ROAD,L,4,8,622261,312247
NCC,NON,BURTON ROAD,L,5,8,622261,312247
NCC,NON,BURTON ROAD,L,6,8,622261,312247
NCC,NON,BURTON ROAD,L,7,8,622261,312247
NCC,NON,BURTON ROAD,L,8,8,622261,312247
NCC,NON,BURTON ROAD,L,9,8,622261,312247
NCC,NON,BURTON ROAD,L,10,8,622261,312247
NCC,NON,BURTON CLOSE,L,1,8,622235,312295
NCC,NON,BURTON CLOSE,L,2,8,622235,312295
NCC,NON,BURTON CLOSE,L,3,8,622235,312295
NCC,NON,DIAMOND ROAD,L,1,8,622017,312252
NCC,NON,DIAMOND ROAD,L,2,8,622017,312252
NCC,NON,DIAMOND ROAD,L,3,8,622017,312252
NCC,NON,DIAMOND ROAD,L,4,8,622017,312252
NCC,NON,DIAMOND ROAD,L,5,8,622017,312252
NCC,NON,DIAMOND ROAD,L,7,8,622017,312252
NCC,NON,DIAMOND ROAD,L,8,8,622017,312252
NCC,NON,CONCORDE ROAD,L,1,8,622423,311950
NCC,NON,CONCORDE ROAD,L,2,8,622423,311950
NCC,NON,CONCORDE ROAD,L,3,8,622423,311950
NCC,NON,CONCORDE ROAD,L,4,8,622423,311950
NCC,NON,CONCORDE ROAD,L,5,8,622423,311950
NCC,NON,CONCORDE ROAD,L,6,8,622423,311950
NCC,NON,CONCORDE ROAD,L,7,8,622423,311950
NCC,NON,CONCORDE ROAD,L,8,8,622423,311950
NCC,NON,CONCORDE ROAD,L,9,8,622423,311950
NCC,HUN,VICTORIA AVENUE,L,7,5,567628,341447
NCC,HUN,VICTORIA AVENUE,L,8,5,567628,341447
NCC,HUN,VICTORIA AVENUE,L,9,5,567628,341447
NCC,NON,CONCORDE ROAD,L,10,8,622423,311950
NCC,NON,CONCORDE ROAD,L,11,8,622423,311950
NCC,NON,CONCORDE ROAD,L,12,8,622423,311950
NCC,NON,CONCORDE ROAD,L,13,8,622423,311950
NCC,NON,CONCORDE ROAD,L,14,8,622423,311950
NCC,NON,DELTA CLOSE,L,1,8,622398,311810
NCC,KIN,FIELD ROAD,L,2,6,563733,320607
NCC,NON,HURRICANE WAY,L,12,8,622520,313018
NCC,NON,DELTA CLOSE,L,2,8,622398,311810
NCC,NON,DELTA CLOSE,L,3,8,622398,311810
NCC,NON,DELTA CLOSE,L,6,8,622398,311810
NCC,NON,DELTA CLOSE,L,7,8,622398,311810
NCC,NON,DELTA CLOSE,L,8,8,622398,311810
NCC,NON,DELTA CLOSE,L,9,8,622398,311810
NCC,NON,DELTA CLOSE,L,10,8,622398,311810
NCC,NON,DELTA CLOSE,L,4,8,622398,311810
NCC,NON,DELTA CLOSE,L,5,8,622398,311810
NCC,NON,LIBERATOR ROAD,L,1,8,622167,312908
NCC,NON,LIBERATOR ROAD,L,2,8,622167,312908
NCC,NON,LIBERATOR ROAD,L,3,8,622167,312908
NCC,NON,LIBERATOR ROAD,L,4,8,622167,312908
NCC,NON,SPITFIRE ROAD,L,1,8,622074,312803
NCC,NON,SPITFIRE ROAD,L,2,8,622074,312803
NCC,NON,SPITFIRE ROAD,L,3,8,622074,312803
NCC,TAV,THE CAINS,L,2,5,616174,314972
NCC,NON,HURRICANE WAY,L,15,8,622520,313018
NCC,NON,HURRICANE WAY,L,16,8,622520,313018
NCC,NON,HURRICANE WAY,L,27,8,622520,313018
NCC,NON,HURRICANE WAY,L,28,8,622520,313018
NCC,NON,HURRICANE WAY,L,29,8,622520,313018
NCC,NON,SPITFIRE ROAD,L,4,8,622074,312803
NCC,NON,SPITFIRE ROAD,L,5,8,622074,312803
NCC,NON,SPITFIRE ROAD,L,6,8,622074,312803
NCC,NON,HURRICANE WAY,L,1,8,622520,313018
NCC,NON,HURRICANE WAY,L,2,8,622520,313018
NCC,NON,HURRICANE WAY,L,3,8,622520,313018
NCC,NON,HURRICANE WAY,L,4,8,622520,313018
NCC,NON,HURRICANE WAY,L,5,8,622520,313018
NCC,NON,HURRICANE WAY,L,6,8,622520,313018
NCC,NON,HURRICANE WAY,L,7,8,622520,313018
NCC,NON,HURRICANE WAY,L,8,8,622520,313018
NCC,NON,HURRICANE WAY,L,9,8,622520,313018
NCC,NON,HURRICANE WAY,L,10,8,622520,313018
NCC,NON,HURRICANE WAY,L,11,8,622520,313018
NCC,NON,FIFERS LANE,L,64,8,622876,312252
NCC,NON,FIFERS LANE,L,63,8,622876,312252
NCC,NON,FIFERS LANE,L,62,8,622876,312252
NCC,NON,FIFERS LANE,L,61,8,622876,312252
NCC,NON,HURRICANE WAY,L,13,8,622520,313018
NCC,NON,HURRICANE WAY,L,14,8,622520,313018
NCC,NON,HURRICANE WAY,L,17,8,622520,313018
NCC,NON,HURRICANE WAY,L,19,8,622520,313018
NCC,NON,HURRICANE WAY,L,20,8,622520,313018
NCC,NON,HURRICANE WAY,L,21,8,622520,313018
NCC,NON,HURRICANE WAY,L,22,8,622520,313018
NCC,NON,HURRICANE WAY,L,23,8,622520,313018
NCC,NON,HURRICANE WAY,L,24,8,622520,313018
NCC,NON,HURRICANE WAY,L,25,8,622520,313018
NCC,NON,HURRICANE WAY,L,30,8,622520,313018
NCC,NON,HURRICANE WAY,L,31,8,622520,313018
NCC,NON,HURRICANE WAY,L,33,8,622520,313018
NCC,NON,HURRICANE WAY,L,34,8,622520,313018
NCC,NON,FIFERS LANE,L,60,8,622876,312252
NCC,NON,FIFERS LANE,L,59,8,622876,312252
NCC,NON,FIFERS LANE,L,58,8,622876,312252
NCC,NON,FIFERS LANE,L,57,8,622876,312252
NCC,NON,FIFERS LANE,L,56,8,622876,312252
NCC,NON,FIFERS LANE,L,55,8,622876,312252
