X,Y,OBJECTID,STREETID,NSGID,STREET,UNITID,UNITNO,UNITTYPE,LOCATION,HEIGHT,OWNER
360288.319968459,407045.040003,269,1769,44101877,Kirkless Street,000513,0004,L,O/S 15/17,6,BE
361726.800036783,408100.529953133,270,820,44100882,Criccieth Avenue,000515,0002,L,O/S 2,5,BE
361710.050035988,408077.669952048,271,820,44100882,Criccieth Avenue,000516,0003,L,OPP 6,5,BE
361679.470034536,408068.339951605,272,820,44100882,Criccieth Avenue,000517,0004,L,OPP 10,5,BE
361602.130030862,408028.01004969,273,761,44100817,Conway Drive,000518,0001,L,O/S 1/3,6,BE
360281.149968119,406887.009995494,274,112,44100123,Ash Lane,000519,0001,L,O/S 1,6,BE
361616.350031538,408000.800048396,275,761,44100817,Conway Drive,000520,0002,L,O/S 10/12,6,BE
360302.599969137,406913.969996775,276,112,44100123,Ash Lane,000521,0002,L,OPP SCHOOL,6,BE
361649.930033132,407998.230048275,277,761,44100817,Conway Drive,000522,0003,L,OPP 20/22,6,BE
360318.039969871,406933.459997701,278,112,44100123,Ash Lane,000523,0003,L,OPP HOUSE 10,6,BE
360340.839970954,406961.889999051,279,112,44100123,Ash Lane,000524,0004,L,OPP SCHOOL,6,BE
360359.099971822,406984.930000145,280,112,44100123,Ash Lane,000525,0005,L,OPP DAWES FENCING,6,BE
361442.020023257,408148.409955408,281,259,44100278,Belmont Drive,000526,0001,L,NR 1,5,BE
361471.930024678,408167.029956292,282,259,44100278,Belmont Drive,000527,0002,L,O/S 6/8,5,BE
361491.430025605,408198.629957793,283,259,44100278,Belmont Drive,000528,0003,L,OPP WINDSOR CRESCENT,5,BE
361521.760027044,408220.909958851,284,259,44100278,Belmont Drive,000529,0004,L,O/S 18/20,5,BE
361539.690027896,408255.569960497,285,259,44100278,Belmont Drive,000530,0005,L,O/S 21/23,5,BE
361572.790029469,408280.999961706,286,259,44100278,Belmont Drive,000532,0006,L,O/S 36,5,BE
361487.020025395,408211.269958394,287,3316,44103485,Warwick Road,000533,0001,L,O/S 1/3,5,BE
359966.129953156,406951.389998551,288,3253,44103420,Vigo Street,000535,0001,L,R/O ALLEN GROUP CONSTRUCTION,5,BE
360201.129964318,407089.04000509,289,1452,44101544,Hawkshaw Close,000536,0001,L,O/S 8,5,BE
360181.469963385,407113.580006255,290,1452,44101544,Hawkshaw Close,000537,0002,L,OPP 1,5,BE
360176.509963149,407076.150004478,291,1452,44101544,Hawkshaw Close,000538,0002A,L,S/O 20,5,BE
361438.50002309,408215.989958618,292,1915,44102025,Lincoln Drive,000539,0001,L,O/S 8,5,BE
361454.380023845,408249.889960228,293,1915,44102025,Lincoln Drive,000540,0002,L,O/S 7,5,BE
361481.030025111,408271.61996126,294,1915,44102025,Lincoln Drive,000541,0003,L,O/S 14/16,5,BE
361494.430025747,408302.859962743,295,1915,44102025,Lincoln Drive,000542,0004,L,O/S 21 RHS,5,BE
361516.850026811,408331.439964101,296,1915,44102025,Lincoln Drive,000543,0005,L,O/S 29/31,5,BE
361546.780028233,408320.989963604,297,1915,44102025,Lincoln Drive,000544,0006,L,O/S 37/39,5,BE
360112.229960096,407008.61000127,298,1856,44101965,Lealholme Avenue,000545,0001,L,O/S 1,5,BE
360097.819959411,407042.620002884,299,1856,44101965,Lealholme Avenue,000546,0002,L,S/O 6,5,BE
361579.620029793,408303.039962752,300,1915,44102025,Lincoln Drive,000547,0007,L,O/S 45/47,5,BE
360078.499958494,407057.360003585,301,1856,44101965,Lealholme Avenue,000548,0003,L,OPP 7,5,BE
360065.039957854,407033.410002448,302,1856,44101965,Lealholme Avenue,000549,0004,L,S/O 9,5,BE
360108.549959921,407078.020004567,303,1856,44101965,Lealholme Avenue,000551,0006,L,O/S 12,5,BE
360140.909961458,407083.760004839,304,1856,44101965,Lealholme Avenue,000552,0007,L,O/S 22,5,BE
361613.160031386,408298.709962547,305,1915,44102025,Lincoln Drive,000553,0008A,L,S/O 51,5,BE
361629.910032182,408264.009960899,306,1915,44102025,Lincoln Drive,000554,0009,L,OPP EXETER DR,5,BE
361649.820033127,408232.119959384,307,1915,44102025,Lincoln Drive,000555,0010,L,O/S 65/67,5,BE
360949.61999987,407853.660041407,308,2234,44104964,Moss Pit Row,000556,0001,L,S/O 1,6,PL
360490.849978079,407583.660028582,309,1537,44101629,Higher Lane,000557,0001,L,OPP 3,5,LS
360460.12997662,407607.830029732,310,1537,44101629,Higher Lane,000558,0002,L,O/S 9/11,5,LS
360425.759974987,407634.770031011,311,1537,44101629,Higher Lane,000559,0003,L,O/S 19/21,5,LS
361669.330034054,408204.379958065,312,1915,44102025,Lincoln Drive,000560,0011,L,O/S 71,6,BE
361718.260036378,408161.639956037,313,1915,44102025,Lincoln Drive,000562,0013,L,O/S 87/89,5,BE
361738.210037326,408136.299954832,314,1915,44102025,Lincoln Drive,000563,0014,L,O/S 50/52,5,BE
361763.840038543,408132.359954646,315,1915,44102025,Lincoln Drive,000564,0015,L,OPP CRICCIETH AVE,5,BE
361817.87004111,408155.809955759,316,1915,44102025,Lincoln Drive,000566,0017,L,O/S 97 LHS,5,BE
361842.700042289,408174.709956657,317,1915,44102025,Lincoln Drive,000567,0018,L,OPP 99/101,5,BE
361836.370041988,408203.219958011,318,1915,44102025,Lincoln Drive,000568,0019,L,O/S 101/103,5,BE
361821.120041263,408232.05995938,319,1915,44102025,Lincoln Drive,000569,0020,L,O/S 104/106,5,BE
361794.860040016,408244.169959957,320,1915,44102025,Lincoln Drive,000570,0021,L,O/S 113,5,BE
361777.020039169,408268.929961132,321,1915,44102025,Lincoln Drive,000571,0022,L,O/S 120,5,BE
361743.890037595,408273.769961363,322,1915,44102025,Lincoln Drive,000572,0023,L,S/O 123,5,BE
361646.52003297,408145.589955274,323,4103,44104399,Devon Close,000573,0001,L,O/S 1,5,BE
357376.150030139,411275.280003926,324,1642,44101739,Hutton Street,000575,H1152,L,O/S 1,5,HS
357391.080030848,411204.710000575,325,1642,44101739,Hutton Street,000576,H1153,L,O/S 29,5,HS
357745.720047693,410133.940049715,326,779,44100837,Cornwall Crescent,000583,0001,L,S/O 1,6,BE
357713.500046162,410125.250049302,327,779,44100837,Cornwall Crescent,000584,0002,L,O/S 4,6,BE
357700.760045557,410097.810047999,328,779,44100837,Cornwall Crescent,000585,0003,L,O/S 16,6,BE
357731.340047009,410074.580046896,329,958,44101022,Dorset Road,000587,0001,L,O/S 1/3,6,BE
357737.920047322,409987.490042759,330,3048,44103201,Sussex Close,000590,0002,L,O/S 18/20,5,BE
357784.020049511,410040.030045254,331,1113,44101189,Essex Road,000591,0001,L,OPP 6/8,6,BE
357778.610049255,410006.320043653,332,1113,44101189,Essex Road,000592,0002,L,O/S 14/16,6,BE
357786.93004965,409980.13004241,333,1113,44101189,Essex Road,000593,0003,L,OPP 20,6,BE
357778.530049251,409952.370041091,334,1113,44101189,Essex Road,000594,0004,L,O/S 26/28,6,BE
357784.580049538,409922.610039677,335,1113,44101189,Essex Road,000595,0005,L,OPP 32/34,6,BE
357777.320049194,409884.470037866,336,1113,44101189,Essex Road,000596,0006,L,REFER OSP,6,BE
357804.019950462,409863.340036862,337,1113,44101189,Essex Road,000597,0007,L,O/S 42,6,BE
357833.289951852,409856.480036536,338,1113,44101189,Essex Road,000598,0008,L,O/S 56,6,BE
359148.640014328,409941.990040598,339,1406,44101498,Hampson Green,000605,H0226,L,O/S 12,6,HS
357860.979953167,409685.760028427,340,2719,44102859,Rowton Rise,000607,0002,L,O/S 4/5,6,BE
357916.559955807,409163.90000364,341,2635,44102768,Richmond Close,000609,0001,L,S/O 92 CHORLEY RD,6,BE
357943.629957093,409158.22000337,342,2635,44102768,Richmond Close,000610,0002,L,S/O 1,6,BE
357863.299953277,409088.28000005,343,2641,44102776,Ridge Avenue,000613,0001,L,S/O 61 CHORLEY RD,6,BE
357638.120042582,408855.029988971,344,1909,44102019,Limes Avenue,000616,0001,L,S/O 23 CHORLEY RD,5,BE
357628.500042125,408876.879990008,345,1909,44102019,Limes Avenue,000617,0002,L,OPP 1,5,BE
357601.130040825,408877.899990056,346,1909,44102019,Limes Avenue,000618,0003,L,O/S 2/3,5,BE
357585.250040071,408886.049990444,347,1909,44102019,Limes Avenue,000619,0004,L,O/S 4,5,BE
357616.850041572,408907.019991439,348,1909,44102019,Limes Avenue,000621,0006,L,O/S 11,5,BE
357431.740032779,408878.449990083,349,1357,44101442,Greenways,000622,0002,L,O/S 2/4,6,BE
357463.55003429,408870.719989715,350,1357,44101442,Greenways,000623,0003,L,O/S 8,6,BE
357542.860038057,408878.659990093,351,1357,44101442,Greenways,000626,0007,L,O/S 26,5,BE
357497.65003591,408812.799986964,352,1357,44101442,Greenways,000627,0008,L,O/S 36/38,6,BE
357503.720036198,408781.31998547,353,1357,44101442,Greenways,000628,0009,L,O/S 19,6,BE
357524.380037179,408752.929984121,354,1357,44101442,Greenways,000629,0010,L,O/S 29,5,BE
357562.160038974,408733.829983214,355,1357,44101442,Greenways,000630,0011,L,O/S 35,5,BE
356738.599999857,409507.200019946,356,122,44100132,Ashfield Park Drive,000677,0002,L,O/S ASHFIELD NURSERIES SUBSTATION,6,BE
356773.880001533,409512.810020214,357,122,44100132,Ashfield Park Drive,000678,0003,L,OPP HIGHFIELD DVE,6,BE
356806.710003092,409557.960022358,358,122,44100132,Ashfield Park Drive,000680,0005,L,O/S 60,5,BE
356790.470002321,409630.4100258,359,122,44100132,Ashfield Park Drive,000682,0007,L,O/S 50/52,6,BE
356790.0400023,409666.980027536,360,122,44100132,Ashfield Park Drive,000683,0008,L,O/S 9/11,5,BE
356774.220001549,409683.300028311,361,122,44100132,Ashfield Park Drive,000684,0009,L,O/S 44/46,5,BE
356738.939999873,409707.450029459,362,122,44100132,Ashfield Park Drive,000685,0010,L,O/S 36,5,BE
356740.54999995,409735.000030767,363,122,44100132,Ashfield Park Drive,000686,0011,L,OPP 24,5,BE
356724.98999921,409766.040032241,364,122,44100132,Ashfield Park Drive,000687,0012,L,O/S 18/20,5,BE
356737.739999816,409783.730033081,365,122,44100132,Ashfield Park Drive,000688,0013,L,OPP RIVINGTON WAY,6,BE
356726.949999304,409846.02003604,366,122,44100132,Ashfield Park Drive,000689,0014,L,O/S 1,6,BE
356890.090007053,409887.70003802,367,111,44100122,Ash Grove,000691,0001,L,R/O 2/4 CRANLEIGH,6,BE
356904.790007751,409832.310035389,368,111,44100122,Ash Grove,000692,0002,L,O/S 7,5,BE
356907.860007896,409796.280033678,369,111,44100122,Ash Grove,000693,0003,L,O/S 16/18,6,BE
356922.690008601,409741.38003107,370,111,44100122,Ash Grove,000695,0004A,L,O/S 30,5,BE
356909.740007985,409722.350030165,371,111,44100122,Ash Grove,000696,0006,L,OPP OAK AVE,5,BE
356849.160005108,409704.980029341,372,111,44100122,Ash Grove,000698,0008,L,OPP CEDAR AVE,6,BE
356823.180003874,409691.380028695,373,111,44100122,Ash Grove,000699,0009,L,R/O 2 CEDAR AVE,6,BE
356791.440002367,409689.050028585,374,111,44100122,Ash Grove,000700,0010,L,S/O 1 BIRCH AVE,5,BE
359941.639951993,406982.110000011,375,3417,44103593,Wigan Road,000701,0001,L,JCN VIGO ST,10,BE
359956.879952717,407003.170001011,376,3417,44103593,Wigan Road,000702,0002,L,O/S 26,10,BE
359987.619954177,407005.940001143,377,3417,44103593,Wigan Road,000703,0003,L,O/S CHEMI WINES,10,BE
359993.859954474,407025.880002091,378,3417,44103593,Wigan Road,000704,0004,L,OPP CALE LN,10,BE
360020.659955746,407026.820002135,379,3417,44103593,Wigan Road,000705,0005,L,REFER OSP,10,BE
361511.160026541,408184.449957119,380,3471,44103647,Windsor Crescent,000706,0001,L,S/O 14 BELMONT,5,BE
360047.659957029,407044.430002971,381,3417,44103593,Wigan Road,000707,0006,L,REFER OSP,10,BE
361531.240027495,408153.669955658,382,3471,44103647,Windsor Crescent,000708,0002,L,O/S 6/8,5,BE
360063.129957763,407070.830004225,383,3417,44103593,Wigan Road,000709,0007,L,REFER OSP,10,BE
360102.229959621,407081.320004724,384,3417,44103593,Wigan Road,000710,0008,L,REFER OSP,10,BE
361557.88002876,408134.879954765,385,3471,44103647,Windsor Crescent,000711,0003,L,OPP 14,6,BE
360123.549960634,407110.480006108,386,3417,44103593,Wigan Road,000712,0009,L,REFER OSP,10,BE
361573.220029489,408109.709953569,387,3471,44103647,Windsor Crescent,000713,0004,L,O/S 22/24,6,BE
360159.169962325,407121.980006654,388,3417,44103593,Wigan Road,000714,0010,L,NEAR SCOUT HQ,10,BE
356858.390005547,409685.410028411,389,583,44100623,Cedar Avenue,000715,0001,L,O/S 1/3,5,BE
356868.440006024,409648.13002664,390,583,44100623,Cedar Avenue,000716,0002,L,O/S 9/11,5,BE
356877.470006453,409615.660025097,391,583,44100623,Cedar Avenue,000717,0003,L,O/S 17,5,BE
360178.979963266,407145.160007756,392,3417,44103593,Wigan Road,000718,0011,L,O/S THE CROWN PUB BEER GARDEN,10,BE
356872.510006217,409587.800023776,393,583,44100623,Cedar Avenue,000719,0004,L,O/S 20,5,BE
360217.539965098,407148.940007934,394,3417,44103593,Wigan Road,000720,0012,L,JCN KIRKLESS ST,10,BE
356918.88000842,409701.790029189,395,2328,44102447,Oak Avenue,000721,0001,L,O/S 1/3,6,BE
360241.219966223,407156.420008291,396,3417,44103593,Wigan Road,000722,0013,L,O/S 125,10,BE
356922.150008575,409666.210027499,397,2328,44102447,Oak Avenue,000723,0002,L,O/S 8,5,BE
360265.319967367,407165.560008725,398,3417,44103593,Wigan Road,000725,0014,L,O/S VICARAGE,10,BE
356940.270009436,409597.930024257,399,2328,44102447,Oak Avenue,000726,0004,L,O/S 22,6,BE
360290.889968581,407172.010009032,400,3417,44103593,Wigan Road,000727,0015,L,O/S 143,10,BE
356856.330005449,409754.860031709,401,1071,44101144,Elm Avenue,000729,0002,L,O/S 22,6,BE
360317.119969827,407184.81000964,402,3417,44103593,Wigan Road,000730,0016,L,S/O CANAL BRIDGE,10,BE
356837.580004558,409848.360036151,403,1071,44101144,Elm Avenue,000733,0005,L,O/S 3,6,BE
360339.6999709,407205.45001062,404,3417,44103593,Wigan Road,000734,0017,L,S/O BRIDGE STREET,10,BE
356804.790003001,409708.900029527,405,288,44100307,Birch Avenue,000736,0001,L,O/S 1/3,6,BE
356800.630002803,409746.280031303,406,288,44100307,Birch Avenue,000737,0002,L,O/S 10/12,5,BE
356790.950002343,409782.800033037,407,288,44100307,Birch Avenue,000739,0003,L,O/S 18/20,6,BE
356772.810001482,409799.10003381,408,288,44100307,Birch Avenue,000740,0004,L,O/S 21,5,BE
360396.349973591,407275.670013955,409,3417,44103593,Wigan Road,000744,0020,L,OPP 173 PAT BELL CAR RADIO SHOP,10,BE
356716.689998817,409782.640033029,410,2670,44102807,Rivington Way,000745,0003,L,OPP 11,6,BE
356664.12999632,409890.940038173,411,1968,44102076,Longridge Avenue,000746,0001,L,OPP 1/3,6,BE
356649.059995604,409896.210038424,412,1968,44102076,Longridge Avenue,000747,0002,L,S/O 44 GROVE LANE,6,BE
356655.059995889,409863.360036863,413,1968,44102076,Longridge Avenue,000748,0003,L,O/S 5,6,BE
356639.129995133,409868.020037085,414,1968,44102076,Longridge Avenue,000749,0004,L,S/O 2/4 GROVE PL,6,BE
356648.199995563,409836.650035596,415,1968,44102076,Longridge Avenue,000750,0005,L,O/S 9/11,6,BE
356632.509994818,409839.960035753,416,1968,44102076,Longridge Avenue,000751,0006,L,O/S 4,6,BE
356644.649995395,409806.380034156,417,1968,44102076,Longridge Avenue,000752,0007,L,O/S 15,6,BE
360425.429974972,407292.85001477,418,3417,44103593,Wigan Road,000753,0021,L,NR 177,10,BE
356627.739994591,409804.170034053,419,1968,44102076,Longridge Avenue,000754,0008,L,S/O 13/15 LONGRIDGE WAY,6,BE
360450.639976169,407324.980016297,420,3417,44103593,Wigan Road,000755,0022,L,O/S 189/191,10,BE
360462.549976735,407347.280017355,421,3417,44103593,Wigan Road,000756,0023,L,O/S 205,10,BE
360464.909976847,407384.260019112,422,3417,44103593,Wigan Road,000757,0024,L,O/S 209,10,BE
356523.629989646,409815.570034593,423,1969,44102077,Longridge Way,000758,0001,L,R/O 23A WIGAN RD,6,BE
360452.929976278,407415.680020604,424,3417,44103593,Wigan Road,000759,0025,L,OPP 213,10,BE
360456.459976446,407447.830022132,425,3417,44103593,Wigan Road,000761,0026,L,OPP 221,10,BE
360493.299978196,407502.680024737,426,3417,44103593,Wigan Road,000765,0028,L,OPP 236,10,BE
360498.42997844,407530.240026046,427,3417,44103593,Wigan Road,000768,0029,L,O/S 238/240,10,BE
360517.319979336,407562.480027577,428,3417,44103593,Wigan Road,000770,0030,L,O/S 242,10,BE
356577.579992209,409821.940034896,429,1375,44101461,Grove Place,000771,0006,L,R/O 15,6,BE
360539.839980406,407596.730029205,430,3417,44103593,Wigan Road,000772,0031,L,REFER OSP,10,BE
356603.539993442,409825.260035053,431,1375,44101461,Grove Place,000773,0007,L,R/O 8 LONGRIDGE AVENUE,6,BE
360556.459981196,407627.340030657,432,3417,44103593,Wigan Road,000775,0032,L,REFER OSP,10,BE
360570.85998188,407657.390032085,433,3417,44103593,Wigan Road,000777,0033,L,REFER OSP,10,BE
360585.479982574,407688.950033585,434,3417,44103593,Wigan Road,000779,0034,L,REFER OSP,10,BE
360603.549983433,407722.070035158,435,3417,44103593,Wigan Road,000780,0035,L,REFER OSP,10,BE
360621.829984301,407756.560036795,436,3417,44103593,Wigan Road,000781,0036,L,REFER OSP,10,BE
356506.299988823,409937.470040383,437,1374,44101460,Grove Lane,000783,0002,L,O/S 17/19,6,BE
360636.789985011,407783.150038058,438,3417,44103593,Wigan Road,000785,0037,L,REFER OSP,10,BE
356575.169992095,409938.700040441,439,1374,44101460,Grove Lane,000786,0004,L,O/S 45/47,6,BE
356609.979993748,409933.550040197,440,1374,44101460,Grove Lane,000787,0005,L,O/S 59/61,6,BE
360653.139985788,407815.290039586,441,3417,44103593,Wigan Road,000788,0038,L,REFER OSP,10,BE
356641.839995261,409920.680039586,442,1374,44101460,Grove Lane,000789,0006,L,S/O 1/3 LARKHILL AVE,6,BE
360669.479986563,407846.310041059,443,3417,44103593,Wigan Road,000790,0039,L,REFER OSP,10,BE
356670.019996599,409900.580038631,444,1374,44101460,Grove Lane,000791,0007,L,JCN LARKHILL AVE,6,BE
360693.439987701,407874.77004241,445,3417,44103593,Wigan Road,000792,0040,L,REFER OSP,10,BE
356704.089998218,409896.660038445,446,1374,44101460,Grove Lane,000793,0008,L,O/S 87/89,6,BE
356737.789999818,409883.060037799,447,1374,44101460,Grove Lane,000794,0009,L,OPP 99,6,BE
360716.019988774,407895.20004338,448,3417,44103593,Wigan Road,000795,0041,L,REFER OSP,10,BE
356771.000001396,409893.970038317,449,1374,44101460,Grove Lane,000796,0010,L,O/S 109/111,6,BE
356803.360002933,409886.120037945,450,1374,44101460,Grove Lane,000797,0011,L,OPP 117/119,6,BE
360744.419990123,407913.070044229,451,3417,44103593,Wigan Road,000798,0042,L,REFER OSP,10,BE
356822.230003829,409897.760038497,452,1374,44101460,Grove Lane,000799,0012,L,O/S 121/123,6,BE
356854.950005383,409894.46003834,453,1374,44101460,Grove Lane,000800,0013,L,O/S 135,6,BE
356880.930006618,409912.840039214,454,1374,44101460,Grove Lane,000801,0014,L,OPP ASH GVE,6,BE
356912.180008101,409920.930039598,455,1374,44101460,Grove Lane,000802,0015,L,OPP CRANLEIGH,6,BE
360782.199991917,407933.840045216,456,3417,44103593,Wigan Road,000803,0043,L,REFER OSP,10,BE
360812.789993371,407948.640045919,457,3417,44103593,Wigan Road,000804,0044,L,REFER OSP,10,BE
360884.589996781,407953.880046168,458,3417,44103593,Wigan Road,000806,0046,L,R/O 82 BALCARRES AVE,10,BE
360919.049998417,407944.66004573,459,3417,44103593,Wigan Road,000807,0047,L,OPP HOLLY ROAD,10,BE
360989.980001787,407954.200046184,460,3417,44103593,Wigan Road,000810,0049,L,REFER OSP,10,BE
361018.800003155,407970.450046955,461,3417,44103593,Wigan Road,000811,0050,L,REFER OSP,10,BE
361059.370005082,407967.920046834,462,3417,44103593,Wigan Road,000812,0051,L,REFER OSP,10,BE
361100.860007053,407987.460047763,463,3417,44103593,Wigan Road,000813,0052,L,REFER OSP,10,BE
361546.0700282,408170.569956461,464,1124,44101201,Exeter Drive,000814,0001,L,S/O 3 WINDSOR CRESC,5,BE
361572.280029444,408189.019957336,465,1124,44101201,Exeter Drive,000815,0002,L,O/S 2/4,5,BE
361589.780030276,408220.569958836,466,1124,44101201,Exeter Drive,000816,0003,L,O/S 11,5,BE
361295.190016284,408443.519969424,467,121,44100131,Ashfield Drive,000824,0007,L,O/S 32/34,6,BE
361766.280038659,408254.96996047,468,56,44100065,Alnwick Close,000825,0001,L,S/O 119 LINCOLN,5,BE
361736.570037248,408239.239959722,469,56,44100065,Alnwick Close,000826,0002,L,O/S 4,5,BE
361795.280040036,408156.449955789,470,312,44100331,Blaydon Close,000827,0001,L,S/O 95 LINCOLN,5,BE
361783.490039476,408185.429957166,471,312,44100331,Blaydon Close,000828,0002,L,O/S 4/6,5,BE
361846.230042457,406542.819979146,472,2124,44102237,Mayfair Drive,000833,0005,L,O/S 14,6,BE
361781.830039398,406560.939980006,473,2124,44102237,Mayfair Drive,000836,0007,L,O/S 18,5,BE
